,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Kevin Durant,29:36,.757,.654,.231,.615,4.0,13.3,9.5,44.2,1.5,5.2,23.2,29.2,123,94,7.6,Detroit Pistons,Phoenix Suns,2024-02-14
1,Grayson Allen,26:33,.418,.278,.556,.444,0.0,3.0,1.8,34.6,1.7,2.9,8.5,17.8,104,99,-3.2,Detroit Pistons,Phoenix Suns,2024-02-14
2,Eric Gordon,24:21,.630,.556,.667,.333,4.8,0.0,1.9,14.5,3.6,6.4,22.5,22.0,102,95,2.5,Detroit Pistons,Phoenix Suns,2024-02-14
3,Jusuf Nurkić,22:22,.781,1.000,.000,5.000,5.2,42.2,27.4,48.9,0.0,6.9,38.5,18.7,116,83,7.9,Detroit Pistons,Phoenix Suns,2024-02-14
4,Devin Booker,5:24,.595,.500,.400,.400,21.7,0.0,8.7,51.6,8.2,0.0,14.5,51.2,111,88,13.7,Detroit Pistons,Phoenix Suns,2024-02-14
6,Saben Lee,23:39,.560,.444,.333,1.333,0.0,20.0,11.9,15.1,7.5,0.0,12.3,27.7,106,82,3.1,Detroit Pistons,Phoenix Suns,2024-02-14
7,Royce O'Neale,23:30,.750,.750,1.000,.000,0.0,23.4,14.0,21.2,3.8,0.0,14.3,12.0,126,88,6.2,Detroit Pistons,Phoenix Suns,2024-02-14
8,Drew Eubanks,18:19,.375,.375,.000,.000,19.2,12.9,15.4,0.0,4.8,4.2,20.0,22.0,75,88,-8.3,Detroit Pistons,Phoenix Suns,2024-02-14
9,Josh Okogie,18:00,.258,.000,.667,.667,6.5,4.4,5.2,0.0,2.5,4.3,0.0,8.7,77,97,-6.2,Detroit Pistons,Phoenix Suns,2024-02-14
10,Bol Bol,13:57,.900,.900,.200,.000,8.4,22.6,16.9,16.2,0.0,11.1,0.0,14.4,175,90,11.4,Detroit Pistons,Phoenix Suns,2024-02-14
11,David Roddy,10:16,.833,.833,.667,.000,0.0,7.7,4.6,0.0,0.0,0.0,25.0,15.7,97,103,-4.8,Detroit Pistons,Phoenix Suns,2024-02-14
12,Nassir Little,9:48,.000,.000,.333,.000,0.0,24.1,14.4,0.0,0.0,0.0,0.0,12.3,0,95,-19.6,Detroit Pistons,Phoenix Suns,2024-02-14
13,Théo Maledon,9:48,.753,.500,.000,1.500,0.0,8.0,4.8,0.0,0.0,0.0,47.5,25.9,76,101,-20.3,Detroit Pistons,Phoenix Suns,2024-02-14
14,Udoka Azubuike,4:27,,,,,0.0,17.7,10.6,0.0,9.9,0.0,,0.0,0,77,3.9,Detroit Pistons,Phoenix Suns,2024-02-14
