,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Scottie Barnes,28:43,.333,.333,.600,.000,3.5,19.1,10.1,23.6,1.7,4.0,6.3,25.2,75,118,-3.8
1,Pascal Siakam,28:07,.433,.353,.235,.353,7.1,24.4,14.4,20.7,5.3,0.0,13.3,36.4,84,113,-0.1
2,OG Anunoby,27:31,.308,.308,.615,.000,3.6,10.0,6.3,11.7,1.8,0.0,0.0,21.4,72,122,-7.5
3,Dennis Schröder,25:19,.694,.500,.429,1.000,0.0,5.4,2.3,25.9,2.0,0.0,9.0,19.8,138,121,2.2
4,Jakob Poeltl,21:17,.600,.600,.000,.000,9.4,6.4,8.2,21.0,0.0,0.0,9.1,23.4,112,125,-2.0
5,player,,,,,,,,,,,,,,,,
6,Malachi Flynn,22:41,.806,.857,.571,.143,0.0,6.0,2.5,8.7,0.0,0.0,11.8,16.8,121,126,1.0
7,Chris Boucher,21:58,.750,.750,.750,.000,0.0,31.2,13.2,7.1,0.0,0.0,0.0,8.2,139,123,-1.4
8,Precious Achiuwa,18:31,.200,.200,.400,.000,0.0,37.0,15.6,40.0,0.0,0.0,0.0,12.2,80,123,-1.4
9,Gradey Dick,14:32,.410,.250,.500,.500,0.0,9.4,4.0,10.4,0.0,0.0,17.0,18.3,77,126,-12.7
10,Otto Porter Jr.,14:20,.750,.750,1.000,.000,0.0,28.7,12.1,0.0,3.5,0.0,0.0,6.3,132,116,-0.8
11,Jalen McDaniels,8:56,.000,.000,.000,.000,0.0,15.4,6.5,0.0,0.0,0.0,0.0,10.1,0,124,-21.3
12,Garrett Temple,4:01,.500,.500,.000,.000,0.0,34.1,14.4,0.0,12.3,0.0,0.0,22.5,92,96,9.9
13,Thaddeus Young,4:01,.667,.667,.000,.000,24.9,0.0,14.4,100.0,0.0,0.0,0.0,33.8,156,127,31.0
