,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Coby White,20:05,4,9,.444,2,6,.333,4,4,1.000,0,2,2,5,0,1,0,0,14,-7
1,DeMar DeRozan,19:17,2,9,.222,1,2,.500,2,2,1.000,0,0,0,1,0,0,0,0,7,-11
2,Zach LaVine,18:02,3,6,.500,0,3,.000,4,5,.800,1,3,4,2,0,0,3,3,10,-7
3,Nikola Vučević,18:29,4,8,.500,0,4,.000,0,0,,1,3,4,1,0,0,0,3,8,-5
4,Alex Caruso,14:00,2,4,.500,1,3,.333,1,2,.500,1,2,3,1,1,0,0,2,6,-9
5,player,,,,,,,,,,,,,,,,,,,,
6,Patrick Williams,13:55,0,2,.000,0,1,.000,0,0,,0,0,0,0,3,0,1,1,0,0
7,Ayo Dosunmu,10:41,2,4,.500,1,2,.500,0,0,,1,1,2,2,0,0,0,0,5,+2
8,Andre Drummond,5:31,0,0,,0,0,,0,0,,0,0,0,1,2,0,3,0,0,-3
9,Dalen Terry, ,,,,,,,,,,,,,,,,,,,
10,Jevon Carter,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,,,,,
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,
