,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Pascal Siakam,30:04,9,13,.692,1,2,.500,7,10,.700,3,10,13,10,0,0,2,3,26,+30
1,Aaron Nesmith,28:53,6,8,.750,3,3,1.000,1,1,1.000,1,7,8,3,0,0,1,2,16,+21
2,Andrew Nembhard,28:50,8,15,.533,1,3,.333,2,2,1.000,0,2,2,8,1,1,6,3,19,+18
3,Myles Turner,27:09,7,12,.583,3,6,.500,3,4,.750,3,6,9,1,1,2,1,4,20,+21
4,Buddy Hield,25:48,4,6,.667,3,5,.600,0,0,,0,3,3,2,2,0,1,1,11,+23
5,player,,,,,,,,,,,,,,,,,,,,
6,Bennedict Mathurin,25:14,5,13,.385,0,2,.000,3,3,1.000,1,4,5,4,0,0,3,2,13,-16
7,T.J. McConnell,23:54,4,6,.667,0,0,,0,0,,1,3,4,5,2,0,3,4,8,-4
8,Obi Toppin,19:09,6,11,.545,1,4,.250,0,0,,2,3,5,0,0,1,3,2,13,-19
9,Ben Sheppard,14:52,1,4,.250,0,2,.000,0,0,,0,5,5,2,0,0,0,5,2,-3
10,Jalen Smith,9:03,3,4,.750,0,1,.000,0,1,.000,1,0,1,0,0,2,0,6,6,-4
11,Isaiah Jackson,5:25,0,1,.000,0,0,,0,0,,0,0,0,0,0,2,1,1,0,-1
12,Kendall Brown,1:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
13,James Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Oscar Tshiebwe,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,,,,,
