,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Brook Lopez,35:14,1,7,.143,0,2,.000,3,4,.750,1,2,3,1,0,1,0,3,5,+15,Milwaukee Bucks,New York Knicks,2023-12-23
1,Damian Lillard,33:31,6,16,.375,3,7,.429,4,5,.800,3,6,9,7,1,0,3,3,19,+3,Milwaukee Bucks,New York Knicks,2023-12-23
2,Khris Middleton,32:37,9,16,.563,2,4,.500,0,0,,1,4,5,5,0,0,3,4,20,+17,Milwaukee Bucks,New York Knicks,2023-12-23
3,Giannis Antetokounmpo,32:21,11,17,.647,0,0,,6,8,.750,2,5,7,7,1,1,5,4,28,+3,Milwaukee Bucks,New York Knicks,2023-12-23
4,Malik Beasley,30:50,7,13,.538,5,9,.556,0,0,,1,5,6,1,0,0,0,3,19,+19,Milwaukee Bucks,New York Knicks,2023-12-23
6,Bobby Portis,27:02,9,14,.643,3,4,.750,2,2,1.000,2,9,11,1,2,0,2,4,23,+17,Milwaukee Bucks,New York Knicks,2023-12-23
7,Pat Connaughton,22:08,3,6,.500,2,5,.400,0,0,,0,8,8,0,0,0,0,0,8,+7,Milwaukee Bucks,New York Knicks,2023-12-23
8,Cameron Payne,14:29,2,2,1.000,1,1,1.000,3,4,.750,0,1,1,1,0,0,0,0,8,+16,Milwaukee Bucks,New York Knicks,2023-12-23
9,Andre Jackson Jr.,10:48,0,0,,0,0,,0,0,,2,0,2,2,0,0,1,1,0,-2,Milwaukee Bucks,New York Knicks,2023-12-23
10,MarJon Beauchamp,0:20,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,Milwaukee Bucks,New York Knicks,2023-12-23
11,A.J. Green,0:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Milwaukee Bucks,New York Knicks,2023-12-23
12,Chris Livingston,0:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Milwaukee Bucks,New York Knicks,2023-12-23
13,Thanasis Antetokounmpo,0:0,Milwaukee Bucks,New York Knicks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Robin Lopez,0:0,Milwaukee Bucks,New York Knicks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
