,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Myles Turner,25:56,.581,.556,.333,.333,14.2,19.7,17.7,16.9,3.8,6.3,22.5,22.6,113,103,-0.3,Indiana Pacers,Atlanta Hawks,2024-01-12
1,Andrew Nembhard,22:40,.833,.833,.333,.000,0.0,18.0,11.6,28.5,4.3,0.0,40.0,19.4,113,107,1.8,Indiana Pacers,Atlanta Hawks,2024-01-12
2,Aaron Nesmith,21:25,1.083,1.083,.500,.000,8.6,14.3,12.3,0.0,2.3,0.0,14.3,14.4,159,112,5.0,Indiana Pacers,Atlanta Hawks,2024-01-12
3,Bruce Brown,21:09,.667,.667,.333,.000,0.0,4.8,3.1,21.8,0.0,0.0,18.2,22.8,124,121,-2.3,Indiana Pacers,Atlanta Hawks,2024-01-12
4,Jalen Smith,19:15,.429,.429,.000,.000,28.8,21.2,23.9,0.0,0.0,0.0,0.0,16.0,120,115,-12.6,Indiana Pacers,Atlanta Hawks,2024-01-12
6,Bennedict Mathurin,27:17,.670,.667,.111,.556,6.8,0.0,2.4,12.4,0.0,0.0,30.9,26.1,100,122,-11.9,Indiana Pacers,Atlanta Hawks,2024-01-12
7,T.J. McConnell,25:20,.600,.600,.000,.000,0.0,16.1,10.4,56.1,5.8,3.2,50.0,17.3,117,102,6.9,Indiana Pacers,Atlanta Hawks,2024-01-12
8,Buddy Hield,23:14,.818,.818,.545,.000,0.0,13.2,8.5,10.7,0.0,10.5,15.4,24.6,132,110,6.5,Indiana Pacers,Atlanta Hawks,2024-01-12
9,Obi Toppin,20:33,1.027,1.000,.000,.571,18.0,24.8,22.4,25.5,0.0,0.0,10.2,20.9,190,114,11.6,Indiana Pacers,Atlanta Hawks,2024-01-12
10,Isaiah Jackson,18:22,.857,.857,.000,.000,10.1,22.2,17.9,14.0,10.6,13.3,22.2,21.5,130,82,14.9,Indiana Pacers,Atlanta Hawks,2024-01-12
11,Kendall Brown,3:42,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-12.4,Indiana Pacers,Atlanta Hawks,2024-01-12
12,Jordan Nwora,3:42,.000,.000,.000,.000,0.0,27.6,17.8,49.0,0.0,0.0,0.0,11.9,120,113,1.2,Indiana Pacers,Atlanta Hawks,2024-01-12
13,Ben Sheppard,3:42,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-6.3,Indiana Pacers,Atlanta Hawks,2024-01-12
14,Oscar Tshiebwe,3:42,1.000,1.000,.000,.000,0.0,27.6,17.8,0.0,0.0,0.0,0.0,23.7,200,113,10.3,Indiana Pacers,Atlanta Hawks,2024-01-12
15,James Johnson,0:0,Indiana Pacers,Atlanta Hawks,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
