,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kawhi Leonard,27:48,6,13,.462,3,7,.429,6,7,.857,0,3,3,4,2,0,3,2,21,+24,San Antonio Spurs,Los Angeles Clippers,2023-10-29
1,Paul George,27:48,8,17,.471,2,7,.286,1,1,1.000,1,3,4,5,5,0,1,1,19,+24,San Antonio Spurs,Los Angeles Clippers,2023-10-29
2,Russell Westbrook,26:40,8,13,.615,3,5,.600,0,3,.000,1,7,8,3,1,1,2,3,19,+30,San Antonio Spurs,Los Angeles Clippers,2023-10-29
3,Robert Covington,26:29,0,1,.000,0,1,.000,0,0,,1,2,3,3,1,1,0,1,0,+25,San Antonio Spurs,Los Angeles Clippers,2023-10-29
4,Ivica Zubac,22:29,6,7,.857,0,0,,4,6,.667,2,6,8,0,0,1,1,4,16,+23,San Antonio Spurs,Los Angeles Clippers,2023-10-29
6,Bones Hyland,21:20,7,14,.500,4,8,.500,0,0,,0,3,3,1,1,0,4,1,18,+10,San Antonio Spurs,Los Angeles Clippers,2023-10-29
7,Mason Plumlee,20:41,2,3,.667,0,0,,0,0,,2,4,6,1,0,0,0,0,4,+7,San Antonio Spurs,Los Angeles Clippers,2023-10-29
8,Norman Powell,19:06,5,11,.455,2,5,.400,1,2,.500,1,2,3,1,2,1,0,1,13,+8,San Antonio Spurs,Los Angeles Clippers,2023-10-29
9,KJ Martin,17:47,4,6,.667,1,3,.333,1,2,.500,0,2,2,0,1,1,2,1,10,+13,San Antonio Spurs,Los Angeles Clippers,2023-10-29
10,Nicolas Batum,14:42,0,4,.000,0,4,.000,0,0,,0,2,2,1,1,0,1,1,0,+6,San Antonio Spurs,Los Angeles Clippers,2023-10-29
11,Amir Coffey,5:30,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,+10,San Antonio Spurs,Los Angeles Clippers,2023-10-29
12,Kobe Brown,4:50,1,2,.500,1,2,.500,0,0,,0,4,4,1,1,0,0,1,3,+10,San Antonio Spurs,Los Angeles Clippers,2023-10-29
13,Moussa Diabaté,4:50,0,0,,0,0,,0,0,,1,0,1,2,0,0,1,0,0,+10,San Antonio Spurs,Los Angeles Clippers,2023-10-29
14,Jordan Miller,0:0,San Antonio Spurs,Los Angeles Clippers,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
