,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tobias Harris,29:37,.654,.500,.400,1.200,0.0,12.7,7.1,19.9,0.0,0.0,0.0,10.4,164,102,1.2
1,Joel Embiid,29:36,.781,.750,.250,.200,0.0,35.0,19.6,33.2,3.0,3.0,24.3,39.2,116,86,8.9
2,De'Anthony Melton,26:41,.227,.227,.636,.000,4.5,3.5,4.0,18.6,8.4,0.0,15.4,19.7,73,87,-6.5
3,Tyrese Maxey,24:46,.838,.808,.692,.231,0.0,3.8,2.1,31.9,0.0,0.0,12.3,26.6,150,105,9.4
4,Nicolas Batum,20:28,.400,.400,.600,.000,0.0,9.2,5.2,5.0,2.2,8.7,0.0,9.9,94,94,-1.9
5,player,,,,,,,,,,,,,,,,
6,Kelly Oubre Jr.,17:33,.438,.438,.500,.000,6.8,21.5,15.0,6.2,2.6,0.0,0.0,18.4,105,93,-7.3
7,Robert Covington,13:53,1.031,1.000,1.000,.667,8.6,20.3,15.2,0.0,3.2,0.0,0.0,11.3,204,93,10.0
8,Paul Reed,12:38,.820,1.000,.000,.500,19.0,29.8,25.1,25.7,0.0,7.0,0.0,7.8,196,92,9.3
9,Marcus Morris,12:05,1.000,1.000,.500,.000,0.0,15.6,8.7,12.4,3.7,0.0,0.0,20.0,188,92,15.4
10,Patrick Beverley,11:28,.932,.917,.667,.167,10.5,8.2,9.2,23.7,0.0,0.0,0.0,22.7,187,103,16.6
11,Danuel House Jr.,9:14,1.025,1.125,1.000,.500,0.0,10.2,5.7,14.3,0.0,0.0,0.0,21.3,183,103,19.9
12,Furkan Korkmaz,9:14,1.136,,,,0.0,0.0,0.0,20.0,4.9,0.0,53.2,8.2,141,96,3.0
13,Jaden Springer,9:14,.510,.400,.200,.400,0.0,0.0,0.0,0.0,9.7,0.0,14.5,30.1,89,84,-10.2
14,Mo Bamba,7:47,.436,.333,.167,.333,46.3,36.3,40.7,31.1,0.0,22.8,0.0,35.7,132,82,5.5
15,KJ Martin,5:46,1.000,1.000,.000,.000,0.0,16.3,9.1,19.1,0.0,0.0,0.0,7.0,213,100,2.3
