,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anfernee Simons,38:29,.632,.632,.474,.000,0.0,9.4,4.8,17.1,0.0,0.0,13.6,25.7,116,125,-0.5
1,Jerami Grant,37:52,.571,.500,.071,.286,0.0,9.5,4.9,12.6,2.6,0.0,0.0,18.7,131,119,0.0
2,Malcolm Brogdon,35:44,.543,.500,.500,.167,3.5,16.8,10.3,19.1,1.4,0.0,18.9,19.9,108,120,-3.9
3,Deandre Ayton,35:00,.588,.588,.000,.000,10.8,27.4,19.3,3.9,1.4,2.9,5.6,23.1,121,115,-1.1
4,Jabari Walker,16:27,.901,.875,.500,.250,7.7,29.2,18.7,14.5,3.0,0.0,18.4,14.8,155,113,8.2
5,player,,,,,,,,,,,,,,,,
6,Toumani Camara,22:43,.667,.667,.000,.000,5.6,15.8,10.8,9.4,4.3,0.0,0.0,5.9,161,113,4.0
7,Scoot Henderson,22:00,.631,.591,.182,.182,0.0,0.0,0.0,24.3,0.0,0.0,14.4,28.3,119,127,-1.1
8,Matisse Thybulle,18:45,.500,.500,1.000,.000,6.7,12.8,9.8,5.8,2.6,0.0,0.0,14.4,120,118,-0.8
9,Duop Reath,13:00,.833,.833,.333,.000,19.4,18.5,18.9,10.8,3.8,0.0,14.3,24.2,147,114,10.6
10,Kris Murray,Did Not Play,,,,,,,,,,,,,,,
11,Rayan Rupert,Did Not Play,,,,,,,,,,,,,,,
12,Shaedon Sharpe,Did Not Dress,,,,,,,,,,,,,,,
