,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Bruce Brown,28:25,.500,.500,.167,.000,0.0,18.4,11.3,23.1,0.0,0.0,0.0,9.5,148,122,-2.9,Charlotte Hornets,Indiana Pacers,2023-12-20
1,Tyrese Haliburton,27:47,.603,.536,.643,.286,6.0,7.5,6.9,58.1,1.8,2.7,20.2,32.1,133,121,4.1,Charlotte Hornets,Indiana Pacers,2023-12-20
2,Buddy Hield,26:14,.822,.769,.615,.385,12.6,8.0,9.8,16.0,1.9,8.6,11.6,29.6,152,117,12.8,Charlotte Hornets,Indiana Pacers,2023-12-20
3,Myles Turner,25:08,.745,.611,.444,.778,6.6,20.8,15.3,0.0,0.0,6.0,7.6,23.5,147,117,-2.2,Charlotte Hornets,Indiana Pacers,2023-12-20
4,Obi Toppin,22:57,.510,.400,.600,.400,0.0,18.2,11.2,0.0,0.0,0.0,14.5,13.5,92,122,-12.9,Charlotte Hornets,Indiana Pacers,2023-12-20
6,Bennedict Mathurin,28:27,1.000,1.000,.857,.000,0.0,7.3,4.5,4.2,1.8,0.0,22.2,14.3,129,122,1.8,Charlotte Hornets,Indiana Pacers,2023-12-20
7,Aaron Nesmith,23:16,1.298,1.333,.667,.500,0.0,9.0,5.5,5.6,2.2,0.0,12.0,16.2,204,121,15.1,Charlotte Hornets,Indiana Pacers,2023-12-20
8,T.J. McConnell,20:13,.945,1.000,.000,1.333,8.2,20.6,15.8,51.0,2.5,0.0,17.4,12.9,189,115,11.9,Charlotte Hornets,Indiana Pacers,2023-12-20
9,Isaiah Jackson,14:54,.601,.571,.143,.429,11.1,14.0,12.9,8.9,3.4,10.1,10.7,28.3,119,110,-4.6,Charlotte Hornets,Indiana Pacers,2023-12-20
10,Jordan Nwora,8:43,.510,.400,.200,.400,0.0,0.0,0.0,14.5,0.0,0.0,0.0,30.5,122,128,-19.0,Charlotte Hornets,Indiana Pacers,2023-12-20
11,Jalen Smith,7:58,1.250,1.250,.500,.000,41.6,26.2,32.1,0.0,0.0,0.0,0.0,22.7,245,118,22.5,Charlotte Hornets,Indiana Pacers,2023-12-20
12,James Johnson,5:58,1.000,1.000,.000,.000,0.0,0.0,0.0,39.3,0.0,0.0,0.0,7.6,219,129,11.4,Charlotte Hornets,Indiana Pacers,2023-12-20
13,Andrew Nembhard,Did Not Dress,Charlotte Hornets,Indiana Pacers,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
