,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyrese Haliburton,36:42,.893,.857,.571,.333,0.0,7.1,3.4,58.8,0.0,1.9,11.1,31.1,169,133,21.1,Charlotte Hornets,Indiana Pacers,2023-11-04
1,Bruce Brown,31:44,.438,.438,.500,.000,0.0,4.1,2.0,22.4,3.1,0.0,0.0,10.6,130,128,-2.2,Charlotte Hornets,Indiana Pacers,2023-11-04
2,Myles Turner,26:33,.709,.722,.556,.222,0.0,29.3,14.1,10.1,1.9,0.0,28.8,22.0,97,125,-4.8,Charlotte Hornets,Indiana Pacers,2023-11-04
3,Obi Toppin,25:57,.786,.786,.286,.000,4.6,15.0,9.6,0.0,0.0,0.0,0.0,11.4,158,133,-3.8,Charlotte Hornets,Indiana Pacers,2023-11-04
4,Bennedict Mathurin,23:56,.337,.273,.182,.182,20.1,5.4,13.0,25.7,2.1,0.0,20.2,26.2,94,130,-10.8,Charlotte Hornets,Indiana Pacers,2023-11-04
6,Buddy Hield,26:06,.615,.633,.867,.067,9.2,19.9,14.3,11.4,0.0,5.4,11.5,28.1,115,128,2.9,Charlotte Hornets,Indiana Pacers,2023-11-04
7,Aaron Nesmith,25:19,.340,.300,.200,.400,0.0,10.2,4.9,4.4,1.9,5.6,0.0,9.8,88,125,-5.0,Charlotte Hornets,Indiana Pacers,2023-11-04
8,Jalen Smith,21:27,.799,.833,.500,.333,16.8,36.3,26.2,6.2,0.0,0.0,12.7,15.5,147,127,-1.2,Charlotte Hornets,Indiana Pacers,2023-11-04
9,Andrew Nembhard,17:33,.389,.389,.333,.000,6.8,0.0,3.6,14.9,5.6,0.0,0.0,21.6,104,124,-3.4,Charlotte Hornets,Indiana Pacers,2023-11-04
10,T.J. McConnell,4:43,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,26.8,0,136,-44.4,Charlotte Hornets,Indiana Pacers,2023-11-04
11,Isaiah Jackson,0:0,Charlotte Hornets,Indiana Pacers,2023-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Nwora,0:0,Charlotte Hornets,Indiana Pacers,2023-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Ben Sheppard,0:0,Charlotte Hornets,Indiana Pacers,2023-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Daniel Theis,0:0,Charlotte Hornets,Indiana Pacers,2023-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
