,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Brandon Ingram,29:57,16,21,.762,8,11,.727,1,1,1.000,1,5,6,9,0,1,0,1,41,+37
1,CJ McCollum,22:38,7,12,.583,6,10,.600,0,0,,1,5,6,3,2,0,0,1,20,+15
2,Herbert Jones,22:24,3,7,.429,1,4,.250,0,0,,2,0,2,2,1,0,1,1,7,+15
3,Zion Williamson,21:55,5,8,.625,0,0,,6,6,1.000,1,2,3,5,0,1,1,0,16,+16
4,Jonas Valančiūnas,20:05,4,14,.286,0,0,,2,2,1.000,8,4,12,3,0,0,0,1,10,+13
5,player,,,,,,,,,,,,,,,,,,,,
6,Jose Alvarado,25:22,5,11,.455,1,7,.143,0,0,,0,4,4,4,3,0,1,0,11,+23
7,Trey Murphy III,24:45,4,10,.400,2,8,.250,0,0,,1,5,6,0,0,2,0,1,10,+23
8,Dyson Daniels,21:04,2,5,.400,1,2,.500,0,0,,1,2,3,4,3,1,0,1,5,+19
9,Larry Nance Jr.,20:29,2,4,.500,0,0,,0,0,,1,5,6,1,0,0,0,4,4,+27
10,Naji Marshall,19:22,2,7,.286,0,2,.000,4,4,1.000,1,0,1,5,1,0,4,3,8,+2
11,Jordan Hawkins,7:26,2,3,.667,0,1,.000,0,0,,0,0,0,0,1,0,0,0,4,-2
12,Cody Zeller,4:32,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,0,2,+2
