,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Domantas Sabonis,30:19,3,4,.750,0,0,,2,3,.667,3,5,8,5,0,0,4,4,8,-24,Sacramento Kings,Houston Rockets,2023-11-06
1,Keegan Murray,27:56,5,11,.455,2,6,.333,0,0,,0,5,5,1,1,0,2,3,12,-18,Sacramento Kings,Houston Rockets,2023-11-06
2,Davion Mitchell,27:24,2,11,.182,1,5,.200,0,0,,1,0,1,2,0,1,0,2,5,-30,Sacramento Kings,Houston Rockets,2023-11-06
3,Kevin Huerter,25:13,5,10,.500,3,8,.375,0,1,.000,0,3,3,2,1,0,3,0,13,-26,Sacramento Kings,Houston Rockets,2023-11-06
4,Harrison Barnes,21:56,1,6,.167,0,4,.000,1,2,.500,0,0,0,1,0,0,0,0,3,-21,Sacramento Kings,Houston Rockets,2023-11-06
6,Chris Duarte,15:06,1,3,.333,1,1,1.000,2,4,.500,0,1,1,2,0,0,1,1,5,-8,Sacramento Kings,Houston Rockets,2023-11-06
7,Malik Monk,14:39,2,6,.333,1,3,.333,0,0,,0,1,1,2,1,0,1,3,5,-16,Sacramento Kings,Houston Rockets,2023-11-06
8,Keon Ellis,14:26,5,7,.714,4,6,.667,1,4,.250,1,1,2,1,1,0,0,1,15,+10,Sacramento Kings,Houston Rockets,2023-11-06
9,Colby Jones,12:52,4,6,.667,0,0,,2,2,1.000,3,2,5,1,0,0,0,1,10,+4,Sacramento Kings,Houston Rockets,2023-11-06
10,Kessler Edwards,12:22,1,4,.250,1,2,.500,1,2,.500,0,1,1,2,1,0,0,1,4,+11,Sacramento Kings,Houston Rockets,2023-11-06
11,Sasha Vezenkov,11:37,1,4,.250,0,3,.000,0,0,,0,0,0,1,0,0,0,2,2,-15,Sacramento Kings,Houston Rockets,2023-11-06
12,JaVale McGee,10:07,4,5,.800,0,0,,2,2,1.000,3,0,3,0,0,0,2,4,10,-11,Sacramento Kings,Houston Rockets,2023-11-06
13,Jordan Ford,8:29,2,3,.667,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,5,+9,Sacramento Kings,Houston Rockets,2023-11-06
14,Alex Len,7:34,0,1,.000,0,1,.000,0,0,,1,2,3,1,0,1,0,0,0,+10,Sacramento Kings,Houston Rockets,2023-11-06
15,Filip Petrušev,0:0,Sacramento Kings,Houston Rockets,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
