,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Toumani Camara,31:55,.304,.278,.667,.222,4.7,12.2,7.4,6.0,2.9,5.2,16.8,15.3,61,131,-10.6
1,Scoot Henderson,31:12,.275,.214,.429,.286,4.8,16.6,9.1,14.1,1.5,0.0,11.3,35.0,58,137,-15.4
2,Jerami Grant,24:45,.450,.450,.300,.000,0.0,10.5,3.8,19.2,1.9,3.3,0.0,16.6,97,135,-4.6
3,Duop Reath,24:19,.405,.389,.444,.222,6.2,26.7,13.7,17.9,0.0,3.4,0.0,16.7,96,137,-5.7
4,Anfernee Simons,20:09,.474,.462,.615,.308,3.7,12.9,7.1,25.8,0.0,0.0,16.9,36.1,83,141,-3.8
5,player,,,,,,,,,,,,,,,,
6,Kris Murray,23:15,.450,.450,.500,.000,9.7,11.2,10.2,0.0,2.0,0.0,0.0,17.6,99,137,-4.2
7,Shaedon Sharpe,21:17,.250,.250,.429,.000,10.6,18.3,13.4,10.6,0.0,0.0,6.7,28.9,59,140,-16.1
8,Ibou Badji,19:03,,,,,0.0,20.4,7.5,18.0,0.0,13.0,,0.0,239,130,-7.0
9,Matisse Thybulle,18:32,.340,.200,.800,.400,0.0,0.0,0.0,10.2,2.5,0.0,0.0,13.0,81,137,-11.2
10,Justin Minaya,13:33,.400,.400,.400,.000,0.0,19.1,7.0,16.9,6.9,6.1,0.0,15.1,88,120,3.0
11,Rayan Rupert,12:00,.300,.300,.400,.000,0.0,32.4,11.9,33.3,0.0,0.0,0.0,17.1,78,139,-6.9
12,Malcolm Brogdon,Did Not Dress,,,,,,,,,,,,,,,
