,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jalen Johnson,37:58,9,18,.500,0,5,.000,1,2,.500,5,7,12,0,0,2,2,3,19,-20,Atlanta Hawks,Charlotte Hornets,2024-02-14
1,Trae Young,34:26,4,12,.333,2,8,.250,2,2,1.000,1,1,2,12,0,0,4,4,12,-15,Atlanta Hawks,Charlotte Hornets,2024-02-14
2,Saddiq Bey,31:39,5,13,.385,2,5,.400,2,2,1.000,3,1,4,1,0,1,1,0,14,-28,Atlanta Hawks,Charlotte Hornets,2024-02-14
3,Dejounte Murray,31:39,5,15,.333,1,7,.143,2,3,.667,2,5,7,4,1,2,3,2,13,-28,Atlanta Hawks,Charlotte Hornets,2024-02-14
4,Bruno Fernando,25:49,2,5,.400,0,0,,2,2,1.000,3,9,12,1,1,1,0,5,6,-21,Atlanta Hawks,Charlotte Hornets,2024-02-14
6,Bogdan Bogdanović,28:57,4,9,.444,2,5,.400,2,2,1.000,1,4,5,4,1,0,5,1,12,-2,Atlanta Hawks,Charlotte Hornets,2024-02-14
7,De'Andre Hunter,28:16,6,12,.500,2,4,.500,7,7,1.000,0,3,3,1,1,0,0,4,21,-4,Atlanta Hawks,Charlotte Hornets,2024-02-14
8,Garrison Mathews,16:21,0,3,.000,0,3,.000,0,0,,0,0,0,0,1,0,0,1,0,+5,Atlanta Hawks,Charlotte Hornets,2024-02-14
9,Kobe Bufkin,2:27,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,-1,Atlanta Hawks,Charlotte Hornets,2024-02-14
10,Vit Krejci,2:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,Atlanta Hawks,Charlotte Hornets,2024-02-14
11,Patty Mills,0:0,Atlanta Hawks,Charlotte Hornets,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Onyeka Okongwu,Did Not Dress,Atlanta Hawks,Charlotte Hornets,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
