,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Brandon Miller,36:04,8,19,.421,4,9,.444,6,6,1.000,3,3,6,4,1,3,5,2,26,+24,Atlanta Hawks,Charlotte Hornets,2024-02-14
1,Miles Bridges,34:14,5,13,.385,3,6,.500,4,4,1.000,1,4,5,4,1,1,1,4,17,+33,Atlanta Hawks,Charlotte Hornets,2024-02-14
2,Tre Mann,29:44,7,13,.538,4,5,.800,3,3,1.000,1,7,8,6,2,0,1,1,21,+4,Atlanta Hawks,Charlotte Hornets,2024-02-14
3,Cody Martin,29:43,3,6,.500,0,1,.000,0,0,,2,5,7,4,1,0,1,0,6,+33,Atlanta Hawks,Charlotte Hornets,2024-02-14
4,Nick Richards,29:06,5,5,1.000,0,0,,2,3,.667,1,6,7,0,0,0,1,4,12,+4,Atlanta Hawks,Charlotte Hornets,2024-02-14
6,Grant Williams,27:17,7,12,.583,1,5,.200,0,0,,4,6,10,2,2,0,1,2,15,+10,Atlanta Hawks,Charlotte Hornets,2024-02-14
7,Vasilije Micić,19:58,4,9,.444,1,3,.333,4,4,1.000,0,2,2,5,0,0,1,3,13,+8,Atlanta Hawks,Charlotte Hornets,2024-02-14
8,Seth Curry,17:06,4,8,.500,1,4,.250,0,0,,0,0,0,1,0,0,0,0,9,-8,Atlanta Hawks,Charlotte Hornets,2024-02-14
9,Dāvis Bertāns,13:15,1,4,.250,1,4,.250,0,0,,0,1,1,1,0,0,0,1,3,+13,Atlanta Hawks,Charlotte Hornets,2024-02-14
10,Bryce McGowens,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,Atlanta Hawks,Charlotte Hornets,2024-02-14
11,Nick Smith Jr.,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2,Atlanta Hawks,Charlotte Hornets,2024-02-14
12,JT Thor,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2,Atlanta Hawks,Charlotte Hornets,2024-02-14
