,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Donovan Mitchell,37:59,.550,.476,.429,.286,2.9,16.1,9.8,26.9,4.9,0.0,11.3,30.8,109,114,4.7,Cleveland Cavaliers,Toronto Raptors,2024-01-01
1,Max Strus,37:21,.429,.429,.714,.000,0.0,16.4,8.6,9.5,1.3,2.3,30.0,11.7,70,120,-6.7,Cleveland Cavaliers,Toronto Raptors,2024-01-01
2,Jarrett Allen,33:37,.551,.455,.000,.727,10.0,24.3,17.5,15.9,1.4,0.0,0.0,18.9,132,120,1.3,Cleveland Cavaliers,Toronto Raptors,2024-01-01
3,Isaac Okoro,27:26,.612,.500,.400,.700,0.0,3.7,1.9,15.3,3.4,3.1,7.1,22.5,123,118,2.1,Cleveland Cavaliers,Toronto Raptors,2024-01-01
4,Dean Wade,20:44,.500,.500,.500,.000,0.0,14.8,7.7,0.0,2.3,0.0,0.0,4.2,97,120,-4.7,Cleveland Cavaliers,Toronto Raptors,2024-01-01
6,Caris LeVert,29:19,.698,.650,.350,.250,0.0,13.9,7.3,28.0,0.0,0.0,0.0,33.2,142,126,10.3,Cleveland Cavaliers,Toronto Raptors,2024-01-01
7,Sam Merrill,16:53,.727,.727,.727,.000,0.0,18.1,9.5,11.0,0.0,0.0,8.3,31.2,120,124,6.4,Cleveland Cavaliers,Toronto Raptors,2024-01-01
8,Georges Niang,16:15,.800,.800,.200,.000,0.0,25.1,13.1,18.9,0.0,0.0,16.7,16.2,132,122,-1.5,Cleveland Cavaliers,Toronto Raptors,2024-01-01
9,Tristan Thompson,14:21,,,,,15.6,7.1,11.1,7.8,0.0,0.0,,0.0,227,126,-5.7,Cleveland Cavaliers,Toronto Raptors,2024-01-01
10,Craig Porter Jr.,6:05,.000,.000,.500,.000,0.0,16.8,8.8,0.0,0.0,0.0,0.0,14.4,0,124,-23.9,Cleveland Cavaliers,Toronto Raptors,2024-01-01
11,Ty Jerome,Not With Team,Cleveland Cavaliers,Toronto Raptors,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Damian Jones,0:0,Cleveland Cavaliers,Toronto Raptors,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
