,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Zach LaVine,39:13,.444,.316,.526,.421,2.1,20.4,9.8,19.2,1.3,2.9,4.3,25.0,108,122,-1.7
1,DeMar DeRozan,36:58,.340,.214,.214,.357,4.5,6.2,5.2,26.7,0.0,3.1,5.8,19.4,98,129,-8.6
2,Nikola Vučević,36:21,.513,.500,.292,.125,13.7,18.9,15.8,28.1,1.4,3.1,3.8,30.2,120,121,3.9
3,Coby White,26:21,.538,.536,.571,.143,0.0,13.0,5.5,6.7,3.8,0.0,6.3,25.1,105,119,-1.0
4,Torrey Craig,22:29,.474,.438,.500,.125,25.8,25.4,25.6,13.5,0.0,0.0,0.0,15.6,139,124,-0.4
5,player,,,,,,,,,,,,,,,,
6,Patrick Williams,27:15,.825,.786,.571,.286,0.0,12.6,5.3,11.4,3.6,12.6,0.0,12.0,174,114,11.8
7,Ayo Dosunmu,25:30,.625,.625,.500,.000,3.2,4.5,3.8,5.5,0.0,0.0,20.0,8.2,110,130,-11.4
8,Jevon Carter,14:13,.600,.600,.800,.000,0.0,0.0,0.0,10.8,3.5,8.0,0.0,14.6,132,121,4.3
9,Andre Drummond,11:39,.400,.400,.000,.000,7.1,19.6,12.4,0.0,8.5,0.0,16.7,21.5,76,106,-9.0
10,Alex Caruso,Did Not Dress,,,,,,,,,,,,,,,
11,Julian Phillips,Did Not Play,,,,,,,,,,,,,,,
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,
