,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Brandon Ingram,40:26,10,20,.500,3,6,.500,7,9,.778,2,6,8,6,1,0,2,2,30,+3
1,CJ McCollum,35:53,7,14,.500,3,5,.600,0,0,,0,2,2,7,2,2,2,2,17,-4
2,Herbert Jones,34:48,8,13,.615,3,5,.600,4,4,1.000,3,2,5,5,0,2,1,5,23,-3
3,Jonas Valančiūnas,29:26,7,11,.636,0,0,,4,4,1.000,4,7,11,0,0,0,1,6,18,-7
4,Zion Williamson,27:38,5,8,.625,0,2,.000,0,0,,1,5,6,6,3,0,4,3,10,+4
5,player,,,,,,,,,,,,,,,,,,,,
6,Trey Murphy III,29:40,6,13,.462,3,8,.375,1,2,.500,0,2,2,1,0,1,0,1,16,+24
7,Jose Alvarado,17:38,3,4,.750,2,3,.667,1,2,.500,0,3,3,2,2,2,1,1,9,+19
8,Naji Marshall,13:28,1,3,.333,0,2,.000,2,2,1.000,2,2,4,2,1,0,1,1,4,+7
9,Dyson Daniels,6:22,0,1,.000,0,0,,0,0,,1,0,1,0,2,0,0,1,0,+8
10,Cody Zeller,4:38,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-1
11,Jordan Hawkins,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jeremiah Robinson-Earl,Did Not Play,,,,,,,,,,,,,,,,,,,
