,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Luka Dončić,33:44,6,20,.300,3,13,.231,4,6,.667,0,6,6,14,1,0,4,1,19,-17
1,Kyrie Irving,32:11,6,14,.429,2,3,.667,0,1,.000,1,8,9,4,0,1,1,3,14,-15
2,Dereck Lively II,24:36,5,8,.625,0,0,,0,0,,2,4,6,2,1,1,0,1,10,-3
3,Derrick Jones Jr.,24:16,2,4,.500,1,3,.333,1,2,.500,1,2,3,0,1,1,2,1,6,-18
4,Dante Exum,11:38,2,3,.667,0,0,,0,0,,1,0,1,3,0,0,0,0,4,-4
5,player,,,,,,,,,,,,,,,,,,,,
6,Tim Hardaway Jr.,22:42,3,9,.333,0,6,.000,0,0,,0,2,2,0,0,0,1,1,6,-16
7,Jaden Hardy,21:22,6,15,.400,5,9,.556,0,0,,0,3,3,1,0,0,2,0,17,-22
8,Josh Green,21:17,0,4,.000,0,1,.000,0,0,,0,2,2,1,0,0,2,4,0,-21
9,Grant Williams,18:04,2,7,.286,0,4,.000,0,1,.000,0,0,0,1,1,2,3,2,4,-17
10,Dwight Powell,10:04,2,3,.667,0,0,,0,0,,2,2,4,1,2,0,0,1,4,-13
11,Brandon Williams,6:42,2,3,.667,0,0,,0,0,,1,0,1,1,0,0,1,1,4,-13
12,Richaun Holmes,6:42,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-13
13,Olivier-Maxence Prosper,6:42,0,2,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,0,0,-13
14,Seth Curry,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,,,,,
