,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kevin Durant,33:23,15,22,.682,6,8,.750,2,2,1.000,0,9,9,9,0,0,1,1,38,-8,Phoenix Suns,Utah Jazz,2023-11-17
1,Eric Gordon,33:11,5,12,.417,4,8,.500,0,0,,0,2,2,1,1,1,1,2,14,-2,Phoenix Suns,Utah Jazz,2023-11-17
2,Devin Booker,31:52,7,15,.467,2,3,.667,8,10,.800,0,4,4,15,0,0,1,3,24,+9,Phoenix Suns,Utah Jazz,2023-11-17
3,Grayson Allen,29:52,3,8,.375,2,4,.500,2,2,1.000,0,1,1,1,0,0,0,1,10,-8,Phoenix Suns,Utah Jazz,2023-11-17
4,Jusuf Nurkić,23:02,4,7,.571,0,1,.000,7,7,1.000,2,5,7,4,1,0,4,4,15,-2,Phoenix Suns,Utah Jazz,2023-11-17
6,Drew Eubanks,21:03,5,5,1.000,1,1,1.000,0,0,,0,4,4,0,0,0,0,2,11,+8,Phoenix Suns,Utah Jazz,2023-11-17
7,Keita Bates-Diop,19:32,2,4,.500,0,0,,3,3,1.000,1,2,3,0,2,3,0,4,7,+9,Phoenix Suns,Utah Jazz,2023-11-17
8,Jordan Goodwin,14:22,1,6,.167,1,4,.250,0,0,,0,2,2,4,1,0,0,2,3,+13,Phoenix Suns,Utah Jazz,2023-11-17
9,Josh Okogie,12:43,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,1,2,1,-14,Phoenix Suns,Utah Jazz,2023-11-17
10,Nassir Little,10:57,2,3,.667,1,2,.500,0,0,,0,1,1,1,0,0,0,0,5,+8,Phoenix Suns,Utah Jazz,2023-11-17
11,Yuta Watanabe,10:00,1,3,.333,1,2,.500,0,0,,1,1,2,0,0,0,0,1,3,+2,Phoenix Suns,Utah Jazz,2023-11-17
12,Udoka Azubuike,0:0,Phoenix Suns,Utah Jazz,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bol Bol,0:0,Phoenix Suns,Utah Jazz,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Saben Lee,0:0,Phoenix Suns,Utah Jazz,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Chimezie Metu,0:0,Phoenix Suns,Utah Jazz,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
