,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Paul George,33:46,.691,.607,.571,.429,0.0,9.9,5.9,7.7,1.5,0.0,15.3,27.6,122,116,-2.3,Miami Heat,Los Angeles Clippers,2024-01-01
1,Kawhi Leonard,33:42,.591,.579,.263,.158,4.9,16.6,11.9,21.7,6.1,2.9,9.0,31.4,121,102,8.7,Miami Heat,Los Angeles Clippers,2024-01-01
2,James Harden,31:29,.845,.813,.625,.250,0.0,14.2,8.5,38.7,1.6,6.2,18.4,16.4,160,111,14.5,Miami Heat,Los Angeles Clippers,2024-01-01
3,Ivica Zubac,28:48,.750,.750,.000,.000,5.7,42.6,27.8,4.0,0.0,0.0,20.0,8.2,130,107,-2.6,Miami Heat,Los Angeles Clippers,2024-01-01
4,Terance Mann,17:47,.806,.786,.286,.143,9.3,12.6,11.2,0.0,0.0,0.0,11.8,22.5,140,118,0.0,Miami Heat,Los Angeles Clippers,2024-01-01
6,Norman Powell,33:01,1.000,1.000,.455,.000,0.0,6.8,4.0,8.6,3.1,0.0,8.3,17.2,175,113,11.1,Miami Heat,Los Angeles Clippers,2024-01-01
7,Amir Coffey,18:32,.833,.833,.667,.000,8.9,0.0,3.6,12.4,0.0,0.0,0.0,7.7,185,123,2.2,Miami Heat,Los Angeles Clippers,2024-01-01
8,Russell Westbrook,17:53,.400,.400,.100,.000,18.5,12.5,14.9,22.2,5.8,0.0,16.7,31.8,93,105,-4.5,Miami Heat,Los Angeles Clippers,2024-01-01
9,Daniel Theis,16:17,.773,.667,.333,.667,0.0,6.9,4.1,0.0,0.0,0.0,34.0,17.1,98,120,-10.9,Miami Heat,Los Angeles Clippers,2024-01-01
10,Brandon Boston Jr.,2:55,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0,123,-23.7,Miami Heat,Los Angeles Clippers,2024-01-01
11,Kobe Brown,2:55,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.3,0,123,-20.7,Miami Heat,Los Angeles Clippers,2024-01-01
12,Moussa Diabaté,2:55,,,,,0.0,38.3,22.9,0.0,0.0,0.0,,0.0,0,109,-2.1,Miami Heat,Los Angeles Clippers,2024-01-01
13,Bones Hyland,0:0,Miami Heat,Los Angeles Clippers,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Mason Plumlee,0:0,Miami Heat,Los Angeles Clippers,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,P.J. Tucker,0:0,Miami Heat,Los Angeles Clippers,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
