,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Haliburton,25:16,.392,.321,.214,.214,0.0,10.3,4.6,16.6,0.0,2.8,20.7,29.4,73,122,-12.3
1,Bennedict Mathurin,25:00,.493,.375,.250,.417,0.0,31.1,14.0,16.8,1.8,0.0,0.0,21.9,116,117,-0.9
2,Myles Turner,22:34,.396,.300,.300,.600,14.2,5.7,10.4,17.9,1.9,9.5,7.3,23.3,99,113,0.4
3,Bruce Brown,21:53,.698,.643,.286,.286,0.0,29.6,13.4,6.6,0.0,3.3,11.3,15.6,126,119,0.9
4,Obi Toppin,16:05,.375,.375,.375,.000,13.3,16.1,14.6,18.1,0.0,0.0,20.0,23.9,79,123,-10.3
5,player,,,,,,,,,,,,,,,,
6,Jordan Nwora,23:11,.830,.818,.455,.091,9.2,16.8,12.6,8.1,5.7,0.0,8.0,20.7,150,111,14.9
7,T.J. McConnell,20:35,.533,.556,.111,.333,5.2,18.9,11.4,38.4,0.0,0.0,16.2,23.1,105,123,-2.2
8,Ben Sheppard,16:10,.595,.500,.600,.400,0.0,0.0,0.0,16.5,2.7,0.0,14.5,16.4,115,120,2.5
9,Buddy Hield,14:59,.375,.375,1.000,.000,0.0,8.7,3.9,16.5,0.0,0.0,20.0,12.9,78,124,-10.5
10,Aaron Nesmith,14:51,.000,.000,.000,.000,0.0,8.7,3.9,0.0,0.0,0.0,0.0,5.2,0,125,-14.2
11,Jarace Walker,14:00,.543,.500,.500,.167,0.0,9.3,4.2,10.8,3.1,5.1,13.4,20.5,100,114,0.3
12,Jalen Smith,13:26,.850,.900,.200,.400,15.9,19.3,17.4,0.0,0.0,0.0,25.4,22.6,117,123,-0.9
13,Isaiah Jackson,12:00,.647,.500,.000,3.000,8.9,21.6,14.6,10.5,11.0,6.0,0.0,14.9,150,94,14.7
