,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaden Ivey,48:05,.550,.548,.333,.286,0.0,8.3,4.0,12.2,0.0,0.0,20.2,26.6,99,124,-7.2
1,Cade Cunningham,39:02,.586,.500,.294,.353,0.0,6.8,3.3,19.9,0.0,0.0,9.2,24.0,129,124,-2.3
2,Jalen Duren,37:27,.696,.600,.067,.667,26.3,49.5,37.5,4.4,0.0,7.2,13.4,25.8,140,108,4.3
3,Ausar Thompson,28:30,.304,.333,.000,.222,8.6,13.9,11.2,4.7,1.8,0.0,0.0,15.0,89,118,-10.9
4,Mike Muscala,17:24,.600,.600,.600,.000,14.2,7.6,11.0,15.7,0.0,5.2,16.7,14.9,131,121,4.5
5,player,,,,,,,,,,,,,,,,
6,Marcus Sasser,37:38,.576,.577,.538,.308,0.0,7.0,3.4,42.4,2.7,0.0,11.9,19.2,135,118,5.0
7,Stanley Umude,28:35,.829,.813,.500,.125,0.0,9.3,4.5,0.0,0.0,0.0,10.6,14.3,147,124,-1.3
8,James Wiseman,15:33,.902,1.000,.000,.667,31.7,8.5,20.5,9.8,0.0,5.8,0.0,10.8,195,120,4.8
9,Jared Rhoden,12:46,.500,.500,.000,.000,0.0,10.4,5.0,10.2,0.0,14.1,33.3,10.2,83,114,0.5
10,Malcolm Cazalon,Did Not Play,,,,,,,,,,,,,,,
11,Isaiah Stewart,Did Not Play,,,,,,,,,,,,,,,
