,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Miles Bridges,32:04,3,16,.188,1,3,.333,2,2,1.000,0,5,5,4,0,0,2,2,9,-36
1,Brandon Miller,31:41,11,19,.579,5,8,.625,1,1,1.000,1,3,4,4,3,2,2,4,28,-17
2,Nick Richards,30:55,3,5,.600,0,0,,2,4,.500,3,8,11,1,0,1,0,1,8,-12
3,Bryce McGowens,24:54,6,10,.600,0,3,.000,3,4,.750,1,2,3,3,4,1,2,5,15,-7
4,Cody Martin,21:03,3,5,.600,1,3,.333,0,0,,0,1,1,4,0,0,1,0,7,-19
5,player,,,,,,,,,,,,,,,,,,,,
6,P.J. Washington,26:25,2,9,.222,0,3,.000,1,2,.500,1,5,6,1,2,0,5,3,5,-19
7,Nick Smith Jr.,21:01,4,10,.400,3,4,.750,1,1,1.000,0,0,0,0,1,0,0,4,12,+3
8,Leaky Black,17:41,4,7,.571,3,3,1.000,0,0,,0,1,1,2,0,0,0,0,11,-5
9,Ish Smith,15:39,1,4,.250,0,0,,0,0,,0,1,1,3,1,0,1,1,2,-18
10,James Bouknight,6:12,2,4,.500,1,3,.333,0,0,,0,0,0,0,1,0,1,0,5,+10
11,JT Thor,6:12,2,3,.667,0,1,.000,0,0,,0,2,2,0,0,0,0,1,4,+10
12,Nathan Mensah,6:12,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,+10
13,Frank Ntilikina,Did Not Play,,,,,,,,,,,,,,,,,,,
