,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tyrese Haliburton,25:12,4,6,.667,2,4,.500,0,0,,1,7,8,18,2,1,2,1,10,+24,Atlanta Hawks,Indiana Pacers,2024-01-05
1,Jalen Smith,22:56,5,7,.714,1,3,.333,0,0,,0,2,2,2,0,0,0,2,11,+4,Atlanta Hawks,Indiana Pacers,2024-01-05
2,Myles Turner,22:15,10,14,.714,2,3,.667,5,5,1.000,2,3,5,3,1,1,1,0,27,+25,Atlanta Hawks,Indiana Pacers,2024-01-05
3,Bruce Brown,22:15,8,9,.889,1,1,1.000,0,0,,0,3,3,2,0,0,2,1,17,+25,Atlanta Hawks,Indiana Pacers,2024-01-05
4,Aaron Nesmith,22:15,7,11,.636,1,2,.500,0,0,,0,2,2,3,1,1,2,3,15,+25,Atlanta Hawks,Indiana Pacers,2024-01-05
6,T.J. McConnell,22:48,5,6,.833,0,0,,0,0,,2,1,3,10,3,0,1,2,10,+10,Atlanta Hawks,Indiana Pacers,2024-01-05
7,Obi Toppin,22:09,3,6,.500,3,5,.600,0,0,,0,3,3,2,1,0,1,2,9,+23,Atlanta Hawks,Indiana Pacers,2024-01-05
8,Bennedict Mathurin,17:31,6,9,.667,2,4,.500,4,4,1.000,1,2,3,4,0,0,0,2,18,+11,Atlanta Hawks,Indiana Pacers,2024-01-05
9,Buddy Hield,16:47,4,9,.444,3,8,.375,0,0,,0,3,3,1,0,0,1,4,11,+9,Atlanta Hawks,Indiana Pacers,2024-01-05
10,Jarace Walker,12:00,3,6,.500,2,3,.667,0,0,,1,0,1,1,0,0,1,1,8,0,Atlanta Hawks,Indiana Pacers,2024-01-05
11,Jordan Nwora,9:48,2,3,.667,1,2,.500,2,2,1.000,0,1,1,2,0,0,1,1,7,+4,Atlanta Hawks,Indiana Pacers,2024-01-05
12,Ben Sheppard,8:58,1,3,.333,1,3,.333,0,0,,0,1,1,1,1,0,0,0,3,0,Atlanta Hawks,Indiana Pacers,2024-01-05
13,James Johnson,8:14,1,3,.333,0,1,.000,0,0,,0,1,1,1,3,0,1,2,2,-2,Atlanta Hawks,Indiana Pacers,2024-01-05
14,Isaiah Jackson,6:51,1,2,.500,0,0,,0,2,.000,1,2,3,0,0,0,1,3,2,+12,Atlanta Hawks,Indiana Pacers,2024-01-05
