,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tyrese Haliburton,38:07,10,17,.588,5,9,.556,4,4,1.000,1,5,6,10,0,1,2,1,29,+14,Milwaukee Bucks,Indiana Pacers,2023-11-09
1,Bruce Brown,37:42,3,9,.333,1,4,.250,4,4,1.000,2,7,9,7,2,1,2,0,11,+15,Milwaukee Bucks,Indiana Pacers,2023-11-09
2,Myles Turner,37:16,8,16,.500,4,9,.444,1,1,1.000,1,5,6,4,0,1,1,4,21,+14,Milwaukee Bucks,Indiana Pacers,2023-11-09
3,Bennedict Mathurin,36:18,9,18,.500,3,7,.429,5,6,.833,4,7,11,2,1,1,1,1,26,+14,Milwaukee Bucks,Indiana Pacers,2023-11-09
4,Obi Toppin,12:55,2,3,.667,1,2,.500,2,2,1.000,0,0,0,0,0,0,1,4,7,+6,Milwaukee Bucks,Indiana Pacers,2023-11-09
6,Buddy Hield,22:23,4,14,.286,2,11,.182,1,1,1.000,0,2,2,2,1,0,2,3,11,-21,Milwaukee Bucks,Indiana Pacers,2023-11-09
7,Andrew Nembhard,19:38,4,5,.800,2,2,1.000,0,0,,0,2,2,2,1,0,1,3,10,+2,Milwaukee Bucks,Indiana Pacers,2023-11-09
8,Aaron Nesmith,16:29,2,4,.500,2,3,.667,0,0,,0,1,1,0,0,0,1,5,6,-22,Milwaukee Bucks,Indiana Pacers,2023-11-09
9,Isaiah Jackson,10:43,1,2,.500,0,0,,1,2,.500,1,2,3,0,1,2,0,3,3,-12,Milwaukee Bucks,Indiana Pacers,2023-11-09
10,Daniel Theis,8:26,1,4,.250,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,0,Milwaukee Bucks,Indiana Pacers,2023-11-09
11,T.J. McConnell,0:0,Milwaukee Bucks,Indiana Pacers,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Nwora,0:0,Milwaukee Bucks,Indiana Pacers,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Ben Sheppard,0:0,Milwaukee Bucks,Indiana Pacers,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jalen Smith,0:0,Milwaukee Bucks,Indiana Pacers,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jarace Walker,0:0,Milwaukee Bucks,Indiana Pacers,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
