,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kawhi Leonard,32:59,3,11,.273,0,3,.000,2,2,1.000,2,6,8,3,2,0,1,1,8,+18,Orlando Magic,Los Angeles Clippers,2023-10-31
1,Russell Westbrook,32:53,8,16,.500,0,4,.000,2,2,1.000,0,6,6,7,5,1,3,4,18,+16,Orlando Magic,Los Angeles Clippers,2023-10-31
2,Paul George,32:45,8,17,.471,6,9,.667,5,6,.833,1,6,7,7,2,0,3,2,27,+15,Orlando Magic,Los Angeles Clippers,2023-10-31
3,Bones Hyland,32:18,6,14,.429,4,7,.571,1,2,.500,0,0,0,3,1,0,1,4,17,+8,Orlando Magic,Los Angeles Clippers,2023-10-31
4,Ivica Zubac,22:41,4,8,.500,0,0,,1,2,.500,2,7,9,1,0,1,1,1,9,+19,Orlando Magic,Los Angeles Clippers,2023-10-31
6,Norman Powell,28:56,5,8,.625,2,5,.400,5,7,.714,0,3,3,3,0,0,3,4,17,-2,Orlando Magic,Los Angeles Clippers,2023-10-31
7,Mason Plumlee,22:20,5,7,.714,0,0,,0,2,.000,2,5,7,2,0,1,2,4,10,-5,Orlando Magic,Los Angeles Clippers,2023-10-31
8,Kobe Brown,19:02,3,4,.750,1,2,.500,0,0,,1,2,3,1,0,1,0,4,7,+11,Orlando Magic,Los Angeles Clippers,2023-10-31
9,Amir Coffey,10:16,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-4,Orlando Magic,Los Angeles Clippers,2023-10-31
10,Jordan Miller,2:55,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,+2,Orlando Magic,Los Angeles Clippers,2023-10-31
11,Moussa Diabaté,2:55,1,2,.500,0,0,,0,0,,1,0,1,2,0,0,1,0,2,+2,Orlando Magic,Los Angeles Clippers,2023-10-31
