,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Devin Vassell,27:49,6,10,.600,1,3,.333,1,1,1.000,0,1,1,0,1,0,2,2,14,-30,San Antonio Spurs,Los Angeles Clippers,2023-10-29
1,Victor Wembanyama,26:16,4,10,.400,0,2,.000,3,6,.500,1,4,5,2,1,1,5,1,11,-14,San Antonio Spurs,Los Angeles Clippers,2023-10-29
2,Zach Collins,24:50,4,11,.364,1,4,.250,0,0,,1,5,6,4,0,0,5,2,9,-36,San Antonio Spurs,Los Angeles Clippers,2023-10-29
3,Keldon Johnson,24:18,1,9,.111,1,5,.200,2,2,1.000,0,5,5,1,1,0,0,4,5,-27,San Antonio Spurs,Los Angeles Clippers,2023-10-29
4,Jeremy Sochan,22:29,0,2,.000,0,2,.000,0,0,,2,2,4,3,1,1,4,3,0,-30,San Antonio Spurs,Los Angeles Clippers,2023-10-29
6,Malaki Branham,21:02,3,12,.250,2,4,.500,1,1,1.000,0,1,1,2,1,0,2,1,9,-10,San Antonio Spurs,Los Angeles Clippers,2023-10-29
7,Tre Jones,20:02,1,4,.250,1,2,.500,2,2,1.000,0,2,2,4,1,0,4,3,5,0,San Antonio Spurs,Los Angeles Clippers,2023-10-29
8,Cedi Osman,16:41,4,7,.571,2,4,.500,2,2,1.000,0,1,1,1,1,1,0,1,12,-5,San Antonio Spurs,Los Angeles Clippers,2023-10-29
9,Charles Bassey,16:15,3,4,.750,0,0,,0,0,,1,4,5,1,1,1,0,2,6,+9,San Antonio Spurs,Los Angeles Clippers,2023-10-29
10,Doug McDermott,14:43,3,6,.500,2,4,.500,0,0,,0,3,3,2,0,0,0,3,8,-8,San Antonio Spurs,Los Angeles Clippers,2023-10-29
11,Julian Champagnie,6:55,1,4,.250,1,2,.500,0,0,,0,2,2,0,0,1,1,0,3,-13,San Antonio Spurs,Los Angeles Clippers,2023-10-29
12,Blake Wesley,6:55,0,1,.000,0,1,.000,1,2,.500,0,0,0,1,0,1,1,0,1,-13,San Antonio Spurs,Los Angeles Clippers,2023-10-29
13,Sandro Mamukelashvili,6:55,0,0,,0,0,,0,0,,1,1,2,0,1,0,1,1,0,-13,San Antonio Spurs,Los Angeles Clippers,2023-10-29
14,Dominick Barlow,4:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-10,San Antonio Spurs,Los Angeles Clippers,2023-10-29
15,Devonte' Graham,0:0,San Antonio Spurs,Los Angeles Clippers,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
