,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Brandon Ingram,31:37,11,25,.440,1,6,.167,1,1,1.000,0,3,3,6,0,0,2,1,24,-24
1,Dyson Daniels,31:03,3,10,.300,1,3,.333,0,0,,1,2,3,5,4,0,3,2,7,-26
2,Jordan Hawkins,30:17,4,11,.364,2,5,.400,4,4,1.000,0,1,1,1,0,0,2,5,14,-19
3,Jeremiah Robinson-Earl,27:59,3,7,.429,1,2,.500,4,4,1.000,3,6,9,1,0,0,2,2,11,-18
4,Jonas Valančiūnas,22:06,4,9,.444,0,2,.000,0,0,,1,5,6,0,0,0,0,1,8,-29
5,player,,,,,,,,,,,,,,,,,,,,
6,Matt Ryan,26:05,2,5,.400,2,4,.500,6,6,1.000,0,4,4,1,0,0,5,4,12,-4
7,Kira Lewis Jr.,18:58,1,7,.143,0,1,.000,0,0,,1,2,3,2,0,0,1,2,2,+7
8,Larry Nance Jr.,18:03,3,7,.429,0,1,.000,0,0,,2,1,3,0,2,0,1,1,6,-11
9,Dereon Seabron,16:57,3,7,.429,1,2,.500,2,2,1.000,1,2,3,1,0,0,0,1,9,+5
10,Cody Zeller,12:00,1,2,.500,0,0,,2,3,.667,2,3,5,6,0,0,0,3,4,+8
11,E.J. Liddell,4:54,1,3,.333,0,2,.000,2,2,1.000,0,0,0,0,0,1,1,1,4,+6
12,Zion Williamson,Not With Team,,,,,,,,,,,,,,,,,,,
