,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Santi Aldama,39:11,11,27,.407,6,15,.400,0,0,,4,8,12,6,2,0,1,2,28,+4
1,Desmond Bane,36:50,11,27,.407,7,14,.500,1,1,1.000,2,0,2,8,1,0,2,2,30,+1
2,Jaren Jackson Jr.,34:07,5,12,.417,1,3,.333,6,7,.857,2,6,8,1,1,1,2,5,17,-1
3,John Konchar,26:20,1,3,.333,0,0,,0,0,,2,3,5,3,1,1,1,2,2,-13
4,Bismack Biyombo,14:26,1,2,.500,0,0,,0,0,,1,1,2,0,0,1,0,5,2,0
5,player,,,,,,,,,,,,,,,,,,,,
6,Ziaire Williams,24:20,3,11,.273,0,4,.000,0,0,,2,5,7,4,0,0,0,2,6,-5
7,David Roddy,20:23,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,0,0,0,-3
8,Vince Williams Jr.,16:30,2,4,.500,2,3,.667,0,0,,0,0,0,0,0,2,0,2,6,+8
9,Jacob Gilyard,14:35,1,2,.500,1,2,.500,0,0,,1,1,2,5,2,0,1,1,3,-2
10,Kenneth Lofton Jr.,13:18,2,5,.400,0,1,.000,2,2,1.000,0,2,2,1,0,0,2,0,6,+1
11,GG Jackson II,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jake LaRavia,Did Not Play,,,,,,,,,,,,,,,,,,,
