,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,De'Aaron Fox,40:25,9,20,.450,2,8,.250,9,17,.529,1,8,9,7,2,0,2,4,29,+9,Golden State Warriors,Sacramento Kings,2023-11-28
1,Domantas Sabonis,36:40,2,7,.286,0,1,.000,5,6,.833,2,6,8,10,1,0,1,3,9,-3,Golden State Warriors,Sacramento Kings,2023-11-28
2,Kevin Huerter,32:43,8,14,.571,4,7,.571,1,2,.500,3,6,9,5,0,0,1,5,21,+2,Golden State Warriors,Sacramento Kings,2023-11-28
3,Harrison Barnes,25:42,5,8,.625,2,5,.400,0,0,,0,4,4,1,1,1,1,1,12,-10,Golden State Warriors,Sacramento Kings,2023-11-28
4,Chris Duarte,14:16,2,4,.500,0,1,.000,1,2,.500,0,0,0,0,2,0,0,2,5,-10,Golden State Warriors,Sacramento Kings,2023-11-28
6,Malik Monk,25:56,8,15,.533,3,7,.429,2,2,1.000,1,2,3,1,1,1,3,2,21,+12,Golden State Warriors,Sacramento Kings,2023-11-28
7,Trey Lyles,24:07,2,6,.333,1,4,.250,6,9,.667,3,3,6,0,0,1,1,2,11,+4,Golden State Warriors,Sacramento Kings,2023-11-28
8,Sasha Vezenkov,15:28,3,9,.333,2,6,.333,0,0,,1,3,4,1,0,2,0,1,8,+17,Golden State Warriors,Sacramento Kings,2023-11-28
9,Davion Mitchell,9:00,1,4,.250,0,2,.000,2,2,1.000,0,0,0,0,1,0,0,2,4,-14,Golden State Warriors,Sacramento Kings,2023-11-28
10,Keon Ellis,5:35,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,+1,Golden State Warriors,Sacramento Kings,2023-11-28
11,JaVale McGee,5:20,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,2,1,1,1,0,Golden State Warriors,Sacramento Kings,2023-11-28
12,Kessler Edwards,4:47,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-3,Golden State Warriors,Sacramento Kings,2023-11-28
13,Jordan Ford,0:0,Golden State Warriors,Sacramento Kings,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Colby Jones,0:0,Golden State Warriors,Sacramento Kings,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jalen Slawson,0:0,Golden State Warriors,Sacramento Kings,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
