,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kevin Durant,37:39,.459,.400,.400,.700,0.0,26.6,15.5,19.4,1.3,5.5,7.1,16.4,119,107,-1.8
1,Bradley Beal,36:10,.630,.633,.467,.133,7.8,13.8,11.3,23.0,1.4,2.9,11.2,21.6,136,112,3.0
2,Devin Booker,34:39,.867,.870,.435,.348,4.1,17.3,11.8,15.1,2.8,0.0,7.0,36.0,162,110,20.5
3,Grayson Allen,33:37,.845,.813,.625,.250,4.2,11.9,8.7,13.0,1.5,0.0,18.4,14.2,149,114,3.1
4,Jusuf Nurkić,21:08,.680,.600,.200,.400,20.0,9.5,13.8,15.4,4.6,0.0,40.5,20.5,108,107,-3.5
5,player,,,,,,,,,,,,,,,,
6,Josh Okogie,23:56,.403,.357,.429,.143,5.9,12.5,9.8,12.8,4.1,4.4,21.2,17.3,95,105,-2.5
7,Keita Bates-Diop,14:38,.786,.786,.286,.000,19.3,0.0,8.0,9.5,3.3,0.0,12.5,23.9,145,114,8.0
8,Chimezie Metu,13:43,1.000,1.000,.000,.000,10.3,43.7,29.9,7.4,0.0,0.0,0.0,3.2,213,109,2.8
9,Drew Eubanks,9:18,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,14.1,64,120,-15.4
10,Yuta Watanabe,7:18,1.000,1.000,.000,.000,0.0,27.4,16.0,0.0,0.0,0.0,0.0,6.0,200,113,-1.1
11,Jordan Goodwin,3:57,.750,.750,.250,.000,0.0,0.0,0.0,83.6,0.0,0.0,0.0,44.3,156,121,14.6
12,Nassir Little,3:57,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,107,121,-11.1
