,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Stephen Curry,40:21,.723,.650,.600,.400,0.0,16.8,8.0,11.0,1.2,0.0,11.3,24.5,148,123,10.3
1,Klay Thompson,38:40,.693,.667,.600,.133,2.6,8.7,5.5,0.0,0.0,2.0,20.1,19.2,116,125,-0.5
2,Draymond Green,35:03,.761,.786,.286,.286,2.9,12.9,7.6,47.4,0.0,2.2,33.7,12.6,137,124,9.0
3,Andrew Wiggins,32:16,.505,.455,.364,.182,6.3,14.0,10.0,3.9,0.0,0.0,33.6,20.7,80,126,-9.9
4,Kevon Looney,15:41,.753,1.000,.000,1.500,6.5,21.6,13.7,16.0,0.0,0.0,37.6,12.7,101,124,1.2
5,player,,,,,,,,,,,,,,,,
6,Jonathan Kuminga,28:54,.560,.548,.286,.048,21.2,23.4,22.2,0.0,0.0,0.0,12.3,31.5,117,124,-2.0
7,Brandin Podziemski,23:00,.524,.500,.364,.091,22.2,4.9,14.0,24.6,2.1,0.0,8.0,20.2,139,123,7.2
8,Dario Šarić,22:34,.564,.500,.750,.500,27.1,30.0,28.5,16.8,2.1,0.0,23.5,21.1,120,118,5.5
9,Moses Moody,15:49,.167,.167,.667,.000,12.9,14.3,13.5,0.0,0.0,0.0,25.0,18.9,45,126,-21.7
10,Cory Joseph,12:38,.333,.333,.333,.000,0.0,8.9,4.2,28.1,0.0,0.0,0.0,8.9,136,127,0.6
11,Trayce Jackson-Davis,Did Not Play,,,,,,,,,,,,,,,
12,Chris Paul,Did Not Play,,,,,,,,,,,,,,,
13,Gary Payton II,Did Not Play,,,,,,,,,,,,,,,
