,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Giannis Antetokounmpo,37:13,.760,.714,.107,1.143,9.4,30.2,20.5,17.4,4.7,2.0,8.7,47.5,146,102,23.4
1,Malik Beasley,35:40,.500,.500,.571,.000,13.1,5.7,9.2,6.1,2.4,2.1,0.0,7.5,139,115,1.4
2,Damian Lillard,35:39,.585,.500,.571,.643,0.0,11.5,6.1,20.2,1.2,0.0,18.2,23.6,110,117,-3.1
3,Brook Lopez,33:09,.387,.167,.333,.667,7.1,3.1,4.9,3.1,0.0,13.6,11.4,10.1,99,116,-3.7
4,Khris Middleton,29:04,.612,.591,.273,.091,4.0,28.1,16.9,30.3,1.5,0.0,8.0,16.4,136,110,4.1
5,player,,,,,,,,,,,,,,,,
6,Bobby Portis,22:58,.731,.731,.308,.000,5.1,4.4,4.7,13.4,0.0,0.0,0.0,21.7,153,122,7.3
7,MarJon Beauchamp,14:56,.750,.750,.000,.000,0.0,20.5,11.0,0.0,0.0,0.0,42.9,18.0,72,116,-10.4
8,Cameron Payne,13:43,.102,.000,.500,.500,0.0,0.0,0.0,29.2,0.0,0.0,17.0,16.4,59,124,-14.8
9,Andre Jackson Jr.,13:37,.500,.500,.500,.000,8.6,7.5,8.0,15.9,0.0,0.0,0.0,5.6,149,121,-3.7
10,Thanasis Antetokounmpo,1:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.8,0,124,-36.4
11,A.J. Green,1:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-6.6
12,Robin Lopez,1:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-16.4
