,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Myles Turner,32:36,8,14,.571,2,2,1.000,4,4,1.000,4,5,9,0,0,2,2,4,22,-5
1,Tyrese Haliburton,30:38,8,16,.500,1,4,.250,5,7,.714,1,4,5,7,0,0,3,0,22,-14
2,Bruce Brown,27:09,4,10,.400,0,3,.000,1,4,.250,3,5,8,9,2,0,1,2,9,+2
3,Buddy Hield,26:40,3,9,.333,1,6,.167,0,0,,2,1,3,2,0,0,1,1,7,-10
4,Obi Toppin,19:34,2,7,.286,1,3,.333,0,0,,3,4,7,1,0,1,0,6,5,-6
5,player,,,,,,,,,,,,,,,,,,,,
6,Aaron Nesmith,25:28,5,11,.455,2,7,.286,0,0,,1,0,1,1,0,0,2,5,12,-20
7,Bennedict Mathurin,24:45,2,8,.250,0,3,.000,10,10,1.000,0,1,1,1,0,0,3,3,14,-15
8,T.J. McConnell,16:14,4,9,.444,0,2,.000,1,1,1.000,1,4,5,5,2,0,3,1,9,-12
9,Isaiah Jackson,13:09,3,4,.750,0,0,,3,4,.750,0,3,3,1,1,2,1,3,9,-4
10,Jarace Walker,6:05,1,3,.333,1,2,.500,0,0,,0,0,0,2,0,1,1,4,3,+2
11,Ben Sheppard,5:54,3,6,.500,2,3,.667,0,0,,0,0,0,0,1,0,0,2,8,+4
12,Jordan Nwora,5:54,2,2,1.000,1,1,1.000,0,0,,1,1,2,1,1,0,1,0,5,+4
13,Oscar Tshiebwe,5:54,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,0,1,1,+4
