,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,43:30,4,20,.200,1,8,.125,3,6,.500,0,3,3,5,1,1,0,4,12,+3
1,Tobias Harris,41:35,10,18,.556,4,7,.571,3,3,1.000,1,6,7,6,1,0,2,3,27,+2
2,Kelly Oubre Jr.,39:37,9,16,.563,6,9,.667,1,3,.333,1,6,7,3,1,1,1,3,25,+10
3,De'Anthony Melton,36:30,5,17,.294,2,9,.222,3,3,1.000,2,5,7,5,4,1,0,2,15,+12
4,Paul Reed,17:27,2,3,.667,0,1,.000,0,2,.000,0,2,2,1,0,1,0,5,4,+12
5,player,,,,,,,,,,,,,,,,,,,,
6,Mo Bamba,25:31,7,8,.875,3,3,1.000,1,2,.500,1,5,6,2,2,0,1,2,18,-13
7,Patrick Beverley,12:47,2,4,.500,1,3,.333,4,4,1.000,0,3,3,0,0,0,2,2,9,-18
8,Marcus Morris,10:41,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,1,0,-17
9,Danuel House Jr.,6:09,0,3,.000,0,2,.000,1,2,.500,0,0,0,0,1,0,1,0,1,-12
10,KJ Martin,5:32,1,1,1.000,0,0,,0,0,,0,0,0,1,1,0,0,0,2,-7
11,Jaden Springer,0:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
12,Robert Covington,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Furkan Korkmaz,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Kenneth Lofton Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
