,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Wendell Carter Jr.,36:58,6,12,.500,2,6,.333,4,6,.667,3,9,12,1,0,0,0,3,18,-2,Orlando Magic,Minnesota Timberwolves,2024-02-02
1,Jalen Suggs,36:17,4,12,.333,4,9,.444,3,4,.750,2,4,6,2,2,1,3,2,15,0,Orlando Magic,Minnesota Timberwolves,2024-02-02
2,Paolo Banchero,35:12,10,20,.500,1,1,1.000,2,2,1.000,0,1,1,6,1,0,3,2,23,-1,Orlando Magic,Minnesota Timberwolves,2024-02-02
3,Franz Wagner,34:32,7,17,.412,0,5,.000,5,6,.833,2,2,4,5,2,1,1,3,19,+12,Orlando Magic,Minnesota Timberwolves,2024-02-02
4,Markelle Fultz,22:58,5,9,.556,0,0,,0,0,,0,3,3,5,2,1,1,1,10,+4,Orlando Magic,Minnesota Timberwolves,2024-02-02
6,Jonathan Isaac,19:59,1,4,.250,0,0,,1,2,.500,2,6,8,0,2,1,0,1,3,+5,Orlando Magic,Minnesota Timberwolves,2024-02-02
7,Gary Harris,17:51,1,1,1.000,0,0,,0,0,,1,1,2,1,0,0,1,1,2,-4,Orlando Magic,Minnesota Timberwolves,2024-02-02
8,Joe Ingles,13:28,2,4,.500,2,4,.500,0,0,,0,0,0,2,0,0,0,1,6,-10,Orlando Magic,Minnesota Timberwolves,2024-02-02
9,Cole Anthony,11:43,1,3,.333,0,0,,2,2,1.000,0,3,3,2,2,0,2,0,4,+2,Orlando Magic,Minnesota Timberwolves,2024-02-02
10,Moritz Wagner,11:02,2,3,.667,0,0,,4,4,1.000,0,3,3,0,0,0,2,3,8,+4,Orlando Magic,Minnesota Timberwolves,2024-02-02
11,Goga Bitadze,0:0,Orlando Magic,Minnesota Timberwolves,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Anthony Black,0:0,Orlando Magic,Minnesota Timberwolves,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Caleb Houstan,0:0,Orlando Magic,Minnesota Timberwolves,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Chuma Okeke,0:0,Orlando Magic,Minnesota Timberwolves,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Trevelin Queen,0:0,Orlando Magic,Minnesota Timberwolves,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
