,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,James Harden,38:23,6,11,.545,5,6,.833,2,3,.667,1,7,8,5,1,1,4,2,19,-1,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
1,Kawhi Leonard,33:12,4,10,.400,1,3,.333,6,8,.750,1,5,6,4,2,1,3,0,15,-11,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
2,Paul George,28:21,3,15,.200,0,8,.000,1,1,1.000,0,1,1,4,2,0,3,2,7,-4,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
3,Terance Mann,25:06,2,5,.400,1,1,1.000,0,0,,2,3,5,1,0,0,2,4,5,-5,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
4,Ivica Zubac,21:09,5,5,1.000,0,0,,2,3,.667,1,7,8,1,0,0,0,0,12,+6,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
6,Norman Powell,25:47,7,14,.500,2,7,.286,2,2,1.000,0,1,1,0,1,0,1,0,18,-12,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
7,Amir Coffey,21:20,2,4,.500,2,4,.500,2,2,1.000,0,0,0,3,0,0,0,0,8,-7,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
8,Russell Westbrook,17:46,2,7,.286,0,2,.000,0,0,,2,1,3,4,1,0,3,2,4,-12,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
9,Mason Plumlee,15:06,4,4,1.000,0,0,,3,3,1.000,1,2,3,1,0,0,2,6,11,-16,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
10,Daniel Theis,6:56,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,2,+1,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
11,Kobe Brown,3:27,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+3,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
12,Brandon Boston Jr.,3:27,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,0,2,+3,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
13,Bones Hyland,0:0,New Orleans Pelicans,Los Angeles Clippers,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,P.J. Tucker,0:0,New Orleans Pelicans,Los Angeles Clippers,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
