,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,James Harden,40:32,.538,.500,.714,.143,0.0,16.4,8.0,23.1,0.0,2.4,6.3,17.7,134,131,-1.3,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
1,Kawhi Leonard,36:42,.735,.750,.400,.200,3.4,18.2,10.6,20.0,0.0,2.7,21.6,17.1,131,131,2.8,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
2,Paul George,34:28,.738,.750,.500,.167,0.0,27.1,13.2,26.7,4.5,0.0,0.0,33.8,156,120,19.1,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
3,Mason Plumlee,28:10,.866,1.000,.000,1.400,9.0,14.2,11.5,8.9,0.0,10.4,0.0,13.0,185,126,7.5,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
4,Terance Mann,23:32,.583,.583,.333,.000,10.7,5.7,8.3,20.0,0.0,8.3,14.3,13.5,139,129,1.8,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
6,Russell Westbrook,22:27,.564,.500,.375,.500,5.6,5.9,5.8,22.2,2.3,0.0,17.0,23.7,119,130,-1.8,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
7,Daniel Theis,19:50,.750,.750,.333,.000,31.8,20.2,26.2,0.0,0.0,14.8,25.0,18.2,131,122,0.6,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
8,Norman Powell,18:46,.340,.300,.700,.400,0.0,0.0,0.0,6.1,2.8,0.0,0.0,28.3,86,130,-16.4,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
9,Amir Coffey,15:31,1.125,1.125,.750,.000,8.1,17.2,12.5,0.0,0.0,0.0,0.0,11.7,214,133,8.6,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16
10,Brandon Boston Jr.,0:0,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Bones Hyland,0:0,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,P.J. Tucker,0:0,Oklahoma City Thunder,Los Angeles Clippers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
