,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Miles Bridges,38:37,9,17,.529,1,6,.167,1,1,1.000,0,10,10,7,3,0,2,0,20,+1,Indiana Pacers,Charlotte Hornets,2024-02-12
1,Tre Mann,33:53,5,11,.455,1,3,.333,0,0,,1,8,9,7,0,0,4,1,11,+10,Indiana Pacers,Charlotte Hornets,2024-02-12
2,Cody Martin,29:47,5,8,.625,1,2,.500,0,0,,0,5,5,2,1,1,3,2,11,-4,Indiana Pacers,Charlotte Hornets,2024-02-12
3,Brandon Miller,28:41,4,8,.500,2,5,.400,2,2,1.000,0,4,4,1,0,0,1,4,12,+5,Indiana Pacers,Charlotte Hornets,2024-02-12
4,Nick Richards,26:13,6,6,1.000,0,0,,1,3,.333,3,6,9,1,0,1,2,3,13,+3,Indiana Pacers,Charlotte Hornets,2024-02-12
6,Grant Williams,31:10,6,12,.500,2,6,.333,7,8,.875,0,4,4,3,0,1,2,3,21,+14,Indiana Pacers,Charlotte Hornets,2024-02-12
7,Vasilije Micić,21:11,1,3,.333,0,1,.000,0,0,,1,2,3,4,0,0,2,3,2,+9,Indiana Pacers,Charlotte Hornets,2024-02-12
8,Seth Curry,18:54,7,11,.636,2,5,.400,2,2,1.000,0,2,2,2,1,0,0,0,18,+15,Indiana Pacers,Charlotte Hornets,2024-02-12
9,Dāvis Bertāns,11:34,1,6,.167,1,6,.167,0,0,,0,0,0,0,0,0,0,1,3,-8,Indiana Pacers,Charlotte Hornets,2024-02-12
10,Bryce McGowens,0:0,Indiana Pacers,Charlotte Hornets,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Nathan Mensah,0:0,Indiana Pacers,Charlotte Hornets,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,JT Thor,0:0,Indiana Pacers,Charlotte Hornets,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
