,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jalen Brunson,35:14,.927,.935,.391,.391,4.3,17.5,11.5,47.4,7.1,0.0,6.9,37.5,179,116,34.1,New York Knicks,Phoenix Suns,2023-12-15
1,Julius Randle,35:12,.681,.656,.188,.125,4.3,24.5,15.4,23.1,0.0,2.2,22.9,28.3,119,129,-3.5,New York Knicks,Phoenix Suns,2023-12-15
2,RJ Barrett,28:56,.777,.650,.200,.800,5.2,4.3,4.7,12.7,0.0,2.7,6.9,22.9,162,133,2.6,New York Knicks,Phoenix Suns,2023-12-15
3,Donte DiVincenzo,19:12,.833,.833,.667,.000,0.0,6.4,3.5,5.7,2.6,0.0,0.0,7.1,176,128,-3.4,New York Knicks,Phoenix Suns,2023-12-15
4,Jericho Sims,17:27,.563,.500,.000,.250,8.6,14.1,11.6,0.0,0.0,0.0,0.0,11.6,135,132,-9.8,New York Knicks,Phoenix Suns,2023-12-15
6,Isaiah Hartenstein,30:33,.931,1.000,.000,2.000,4.9,28.2,17.7,6.9,1.6,7.6,34.7,8.6,135,120,1.8,New York Knicks,Phoenix Suns,2023-12-15
7,Josh Hart,28:46,.375,.375,.375,.000,10.4,0.0,4.7,7.6,0.0,0.0,0.0,12.7,115,136,-9.3,New York Knicks,Phoenix Suns,2023-12-15
8,Immanuel Quickley,24:22,.512,.438,.375,.500,0.0,25.3,13.9,13.7,4.1,0.0,9.3,20.1,115,121,-4.3,New York Knicks,Phoenix Suns,2023-12-15
9,Quentin Grimes,14:50,.643,.643,.857,.000,20.2,0.0,9.1,8.2,0.0,0.0,0.0,21.5,152,135,-0.4,New York Knicks,Phoenix Suns,2023-12-15
10,Ryan Arcidiacono,1:22,,,,,0.0,90.1,49.5,71.7,0.0,0.0,,0.0,235,116,23.1,New York Knicks,Phoenix Suns,2023-12-15
11,Taj Gibson,1:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,136,-5.2,New York Knicks,Phoenix Suns,2023-12-15
12,DaQuan Jeffries,1:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,136,-6.4,New York Knicks,Phoenix Suns,2023-12-15
13,Miles McBride,1:22,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,300,136,60.5,New York Knicks,Phoenix Suns,2023-12-15
14,Evan Fournier,0:0,New York Knicks,Phoenix Suns,2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
