,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Brook Lopez,35:14,.285,.143,.286,.571,3.2,5.2,4.3,2.9,0.0,2.1,0.0,10.4,84,114,-7.6,Milwaukee Bucks,New York Knicks,2023-12-23
1,Damian Lillard,33:31,.522,.469,.438,.313,10.2,16.5,13.7,25.4,1.4,0.0,14.2,26.4,118,109,1.6,Milwaukee Bucks,New York Knicks,2023-12-23
2,Khris Middleton,32:37,.625,.625,.250,.000,3.5,11.3,7.8,21.2,0.0,0.0,15.8,24.3,119,114,-0.3,Milwaukee Bucks,New York Knicks,2023-12-23
3,Giannis Antetokounmpo,32:21,.682,.647,.000,.471,7.1,14.3,11.0,32.8,1.5,2.3,19.6,32.9,125,108,8.4,Milwaukee Bucks,New York Knicks,2023-12-23
4,Malik Beasley,30:50,.731,.731,.692,.000,3.7,15.0,9.9,4.2,0.0,0.0,0.0,17.6,154,113,6.2,Milwaukee Bucks,New York Knicks,2023-12-23
6,Bobby Portis,27:02,.773,.750,.286,.143,8.5,30.7,20.8,5.5,3.5,0.0,11.8,26.0,140,100,10.9,Milwaukee Bucks,New York Knicks,2023-12-23
7,Pat Connaughton,22:08,.667,.667,.833,.000,0.0,33.4,18.5,0.0,0.0,0.0,0.0,11.3,138,107,2.7,Milwaukee Bucks,New York Knicks,2023-12-23
8,Cameron Payne,14:29,1.064,1.250,.500,2.000,0.0,6.4,3.5,8.0,0.0,0.0,0.0,10.8,217,115,9.3,Milwaukee Bucks,New York Knicks,2023-12-23
9,Andre Jackson Jr.,10:48,,,,,21.2,0.0,9.5,18.5,0.0,0.0,100.0,3.9,130,117,1.2,Milwaukee Bucks,New York Knicks,2023-12-23
10,MarJon Beauchamp,0:20,,,,,0.0,100.0,100.0,0.0,0.0,0.0,,0.0,0,35,18.4,Milwaukee Bucks,New York Knicks,2023-12-23
11,A.J. Green,0:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-4.3,Milwaukee Bucks,New York Knicks,2023-12-23
12,Chris Livingston,0:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-3.3,Milwaukee Bucks,New York Knicks,2023-12-23
13,Thanasis Antetokounmpo,0:0,Milwaukee Bucks,New York Knicks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Robin Lopez,0:0,Milwaukee Bucks,New York Knicks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
