,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Julius Randle,35:08,9,18,.500,1,5,.200,3,6,.500,1,6,7,8,1,2,6,3,22,+15
1,Jalen Brunson,33:54,10,23,.435,6,10,.600,6,6,1.000,3,4,7,7,0,0,0,2,32,+18
2,Josh Hart,31:41,4,7,.571,1,2,.500,0,0,,1,4,5,2,0,2,1,1,9,+27
3,Mitchell Robinson,27:13,3,4,.750,0,0,,0,1,.000,3,5,8,1,0,1,0,1,6,+16
4,Donte DiVincenzo,24:40,5,9,.556,4,8,.500,0,0,,2,2,4,1,0,0,1,1,14,+2
5,player,,,,,,,,,,,,,,,,,,,,
6,Immanuel Quickley,33:22,10,18,.556,3,7,.429,4,5,.800,0,6,6,4,1,0,1,5,27,+11
7,Isaiah Hartenstein,19:35,1,3,.333,0,0,,1,2,.500,3,5,8,2,1,1,1,4,3,+4
8,Evan Fournier,15:38,1,6,.167,0,4,.000,0,0,,0,1,1,1,1,0,0,2,2,+6
9,Miles McBride,14:05,2,3,.667,1,2,.500,0,0,,1,0,1,0,1,0,0,2,5,+3
10,DaQuan Jeffries,2:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
11,Ryan Arcidiacono,1:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
12,Jericho Sims,1:12,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1
13,RJ Barrett,Did Not Dress,,,,,,,,,,,,,,,,,,,
