,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Damian Lillard,36:04,7,15,.467,4,7,.571,12,12,1.000,0,4,4,4,1,1,4,0,30,+2
1,Giannis Antetokounmpo,35:47,6,10,.600,3,3,1.000,7,13,.538,1,7,8,6,0,1,7,3,22,+13
2,Brook Lopez,35:32,4,15,.267,4,10,.400,1,2,.500,0,5,5,0,1,9,1,2,13,+1
3,Malik Beasley,22:22,0,2,.000,0,1,.000,0,0,,0,3,3,3,0,0,0,2,0,+6
4,Khris Middleton,21:01,5,10,.500,2,3,.667,0,0,,3,6,9,4,0,0,0,1,12,-2
5,player,,,,,,,,,,,,,,,,,,,,
6,Pat Connaughton,23:55,1,4,.250,0,2,.000,0,0,,2,0,2,2,1,0,1,2,2,-4
7,Jae Crowder,23:44,5,8,.625,4,6,.667,0,0,,0,6,6,2,1,0,0,1,14,+3
8,Bobby Portis,16:33,2,10,.200,0,2,.000,0,0,,0,2,2,0,2,0,0,1,4,-2
9,MarJon Beauchamp,13:06,5,7,.714,3,5,.600,0,1,.000,1,1,2,2,0,0,0,2,13,+5
10,Cameron Payne,11:56,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,2,0,+3
11,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,
12,A.J. Green,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Andre Jackson Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,,,,,
