,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Brandin Podziemski,33:52,3,9,.333,0,1,.000,3,4,.750,1,6,7,7,2,1,2,3,9,+23
1,Jonathan Kuminga,33:26,9,16,.563,0,2,.000,0,0,,1,1,2,4,0,2,3,1,18,+20
2,Stephen Curry,30:06,15,22,.682,11,16,.688,1,2,.500,0,2,2,2,0,1,2,2,42,+13
3,Draymond Green,27:35,4,8,.500,0,1,.000,0,0,,2,6,8,5,2,0,5,3,8,+13
4,Andrew Wiggins,26:11,5,10,.500,1,3,.333,0,0,,0,4,4,5,1,0,0,3,11,+9
5,player,,,,,,,,,,,,,,,,,,,,
6,Lester Quinones,26:41,2,7,.286,0,3,.000,2,2,1.000,0,5,5,5,0,1,0,3,6,+12
7,Gui Santos,20:48,5,8,.625,2,2,1.000,1,2,.500,2,6,8,1,0,0,0,1,13,+5
8,Dario Šarić,17:37,4,6,.667,2,3,.667,1,1,1.000,2,5,7,3,0,0,2,1,11,+12
9,Moses Moody,13:29,2,3,.667,1,1,1.000,0,0,,0,3,3,1,2,1,1,1,5,+8
10,Kevon Looney,4:58,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,2,2,-8
11,Trayce Jackson-Davis,3:37,2,3,.667,0,0,,2,2,1.000,1,1,2,0,0,1,1,2,6,+4
12,Jerome Robinson,1:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
