,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Stephen Curry,35:02,14,22,.636,6,8,.750,3,3,1.000,0,3,3,1,0,3,3,1,37,+7,Brooklyn Nets,Golden State Warriors,2023-12-16
1,Klay Thompson,33:32,7,19,.368,4,9,.444,6,6,1.000,2,3,5,3,1,0,0,2,24,+6,Brooklyn Nets,Golden State Warriors,2023-12-16
2,Brandin Podziemski,32:08,7,15,.467,4,9,.444,1,2,.500,1,4,5,5,3,1,5,4,19,0,Brooklyn Nets,Golden State Warriors,2023-12-16
3,Kevon Looney,26:38,2,5,.400,0,0,,0,0,,1,6,7,3,1,0,0,2,4,+6,Brooklyn Nets,Golden State Warriors,2023-12-16
4,Jonathan Kuminga,20:52,3,6,.500,0,0,,4,4,1.000,2,2,4,2,0,1,1,1,10,+4,Brooklyn Nets,Golden State Warriors,2023-12-16
6,Chris Paul,29:53,1,4,.250,0,2,.000,0,0,,0,4,4,11,0,0,3,2,2,+3,Brooklyn Nets,Golden State Warriors,2023-12-16
7,Andrew Wiggins,26:32,4,9,.444,1,1,1.000,5,5,1.000,2,3,5,1,1,0,0,0,14,0,Brooklyn Nets,Golden State Warriors,2023-12-16
8,Dario Šarić,20:53,5,8,.625,2,3,.667,0,0,,3,3,6,2,1,0,2,3,12,-4,Brooklyn Nets,Golden State Warriors,2023-12-16
9,Moses Moody,14:28,1,3,.333,0,0,,0,0,,2,1,3,1,0,0,0,0,2,-2,Brooklyn Nets,Golden State Warriors,2023-12-16
10,Draymond Green,Player Suspended,Brooklyn Nets,Golden State Warriors,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trayce Jackson-Davis,0:0,Brooklyn Nets,Golden State Warriors,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Cory Joseph,0:0,Brooklyn Nets,Golden State Warriors,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Gary Payton II,Did Not Dress,Brooklyn Nets,Golden State Warriors,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
