,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Zach LaVine,35:51,.527,.382,.353,.647,0.0,14.9,7.4,4.2,0.0,0.0,4.4,26.9,110,109,-2.8
1,DeMar DeRozan,34:42,.444,.316,.053,.421,3.0,6.1,4.6,17.5,0.0,3.3,0.0,27.4,107,111,-2.1
2,Nikola Vučević,34:17,.555,.526,.053,.316,15.2,37.3,26.2,16.2,1.4,0.0,4.4,27.9,122,99,5.3
3,Coby White,25:29,.583,.583,.333,.000,0.0,8.4,4.1,16.5,1.9,0.0,14.3,11.6,112,107,-2.8
4,Patrick Williams,22:21,.654,.583,.333,.333,0.0,19.1,9.4,0.0,2.1,5.1,12.7,14.9,115,101,3.0
5,player,,,,,,,,,,,,,,,,
6,Alex Caruso,26:05,.680,.700,.400,.400,4.0,12.3,8.1,16.0,0.0,4.4,33.8,14.4,100,108,-0.7
7,Torrey Craig,19:49,.833,.833,.333,.000,5.3,16.1,10.6,6.9,4.8,5.8,40.0,10.7,102,95,3.8
8,Jevon Carter,17:37,.786,.786,.143,.000,0.0,6.1,3.0,20.7,2.7,6.5,30.0,24.0,105,103,6.4
9,Andre Drummond,13:43,.512,.500,.000,.500,15.2,7.8,11.5,21.2,3.4,0.0,17.0,18.1,111,104,4.0
10,Ayo Dosunmu,10:06,.000,.000,1.000,.000,0.0,10.6,5.2,0.0,4.7,11.3,0.0,4.2,0,94,-2.7
11,Julian Phillips,Did Not Play,,,,,,,,,,,,,,,
12,Dalen Terry,Not With Team,,,,,,,,,,,,,,,
