,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jayson Tatum,35:33,.606,.563,.500,.188,3.5,16.2,10.6,14.9,0.0,0.0,18.8,25.9,109,106,-4.5
1,Jaylen Brown,34:47,.595,.587,.348,.217,7.1,16.6,12.4,27.2,0.0,2.2,10.6,35.0,120,104,2.7
2,Jrue Holiday,33:11,.875,.875,.625,.000,3.7,17.4,11.4,32.7,1.5,0.0,27.3,14.3,144,102,8.9
3,Derrick White,28:30,.888,.857,.429,.286,0.0,10.1,5.7,30.6,3.5,0.0,0.0,11.9,198,99,11.9
4,Al Horford,28:24,1.000,1.000,.750,.000,0.0,30.4,17.1,27.5,3.5,8.2,27.3,16.7,141,87,19.5
5,player,,,,,,,,,,,,,,,,
6,Payton Pritchard,22:50,.550,.550,.700,.000,5.4,16.8,11.8,10.9,2.2,0.0,0.0,18.9,127,102,2.5
7,Sam Hauser,20:43,.349,.333,.833,.167,23.8,27.8,26.0,11.6,0.0,0.0,13.4,31.0,90,103,-12.5
8,Luke Kornet,19:27,.667,.667,.000,.000,12.7,4.9,8.3,0.0,0.0,11.9,25.0,8.9,114,98,-3.6
9,Dalano Banton,14:36,.833,.833,.667,.000,0.0,0.0,0.0,0.0,0.0,5.3,0.0,8.9,157,106,1.6
10,Svi Mykhailiuk,1:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-6.1
11,Lamar Stevens,0:07,,,,,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,-475,374.9
12,Oshae Brissett,Did Not Play,,,,,,,,,,,,,,,
13,Neemias Queta,Did Not Play,,,,,,,,,,,,,,,
