,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jayson Tatum,34:05,.654,.639,.500,.333,0.0,14.7,8.5,17.1,0.0,2.6,4.6,29.4,127,98,7.2,Toronto Raptors,Boston Celtics,2023-11-11
1,Jaylen Brown,31:41,.680,.675,.400,.150,4.3,12.6,9.1,10.5,0.0,0.0,8.6,34.1,120,100,4.7,Toronto Raptors,Boston Celtics,2023-11-11
2,Jrue Holiday,29:48,.444,.444,.222,.000,0.0,10.1,5.8,27.8,1.7,6.0,30.8,20.2,86,92,-1.0,Toronto Raptors,Boston Celtics,2023-11-11
3,Kristaps Porziņģis,27:32,.727,.750,.500,.071,0.0,25.4,14.7,16.7,0.0,0.0,17.2,29.3,113,97,6.3,Toronto Raptors,Boston Celtics,2023-11-11
4,Derrick White,25:32,.368,.400,.600,.200,0.0,15.7,9.1,21.7,0.0,3.5,0.0,9.9,113,97,-1.0,Toronto Raptors,Boston Celtics,2023-11-11
6,Payton Pritchard,24:30,.595,.500,.600,.400,16.8,12.2,14.2,18.2,0.0,0.0,14.5,13.0,139,101,2.8,Toronto Raptors,Boston Celtics,2023-11-11
7,Al Horford,24:01,.700,.700,.600,.000,5.7,25.0,16.9,19.5,0.0,0.0,0.0,9.6,162,97,6.7,Toronto Raptors,Boston Celtics,2023-11-11
8,Sam Hauser,18:25,1.000,1.000,1.000,.000,0.0,21.7,12.6,0.0,0.0,0.0,0.0,15.1,174,98,11.3,Toronto Raptors,Boston Celtics,2023-11-11
9,Luke Kornet,8:47,1.000,1.000,.000,.000,0.0,56.9,32.9,13.2,0.0,0.0,0.0,5.3,210,90,7.6,Toronto Raptors,Boston Celtics,2023-11-11
10,Dalano Banton,6:03,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0,104,-12.5,Toronto Raptors,Boston Celtics,2023-11-11
11,Oshae Brissett,4:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,104,-4.3,Toronto Raptors,Boston Celtics,2023-11-11
12,Svi Mykhailiuk,4:47,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,29.0,0,104,-34.7,Toronto Raptors,Boston Celtics,2023-11-11
13,Lamar Stevens,0:0,Toronto Raptors,Boston Celtics,2023-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
