,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Franz Wagner,38:38,13,23,.565,1,6,.167,2,4,.500,1,5,6,6,1,0,2,4,29,-7,Orlando Magic,Milwaukee Bucks,2023-12-21
1,Gary Harris,34:58,5,11,.455,2,6,.333,2,3,.667,1,1,2,5,0,0,0,4,14,-11,Orlando Magic,Milwaukee Bucks,2023-12-21
2,Paolo Banchero,34:00,6,17,.353,3,5,.600,8,10,.800,0,7,7,4,0,1,2,4,23,-10,Orlando Magic,Milwaukee Bucks,2023-12-21
3,Wendell Carter Jr.,21:25,2,6,.333,0,3,.000,0,0,,1,3,4,2,0,1,0,2,4,-27,Orlando Magic,Milwaukee Bucks,2023-12-21
4,Anthony Black,19:30,0,0,,0,0,,1,2,.500,0,2,2,1,1,2,1,2,1,-20,Orlando Magic,Milwaukee Bucks,2023-12-21
6,Cole Anthony,32:37,7,17,.412,1,6,.167,3,3,1.000,4,7,11,6,2,0,0,2,18,+16,Orlando Magic,Milwaukee Bucks,2023-12-21
7,Moritz Wagner,26:35,10,15,.667,1,4,.250,0,0,,3,5,8,2,1,1,1,1,21,+23,Orlando Magic,Milwaukee Bucks,2023-12-21
8,Caleb Houstan,18:17,0,3,.000,0,3,.000,0,0,,0,1,1,0,0,1,0,2,0,+10,Orlando Magic,Milwaukee Bucks,2023-12-21
9,Jonathan Isaac,14:00,2,7,.286,0,0,,0,1,.000,3,1,4,0,1,3,1,2,4,+6,Orlando Magic,Milwaukee Bucks,2023-12-21
10,Goga Bitadze,0:0,Orlando Magic,Milwaukee Bucks,2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Chuma Okeke,0:0,Orlando Magic,Milwaukee Bucks,2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Admiral Schofield,0:0,Orlando Magic,Milwaukee Bucks,2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
