,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyrie Irving,39:31,15,26,.577,6,10,.600,8,9,.889,0,4,4,10,2,0,5,3,44,+9,New York Knicks,Dallas Mavericks,2024-01-11
1,Tim Hardaway Jr.,38:40,10,20,.500,6,13,.462,6,7,.857,2,4,6,4,2,0,2,2,32,+12,New York Knicks,Dallas Mavericks,2024-01-11
2,Derrick Jones Jr.,35:00,4,10,.400,1,5,.200,0,2,.000,1,3,4,1,0,1,1,2,9,-6,New York Knicks,Dallas Mavericks,2024-01-11
3,Josh Green,34:56,8,12,.667,2,4,.500,0,2,.000,0,2,2,3,1,0,0,2,18,-15,New York Knicks,Dallas Mavericks,2024-01-11
4,Dwight Powell,28:10,2,3,.667,0,0,,0,0,,5,4,9,2,1,0,0,5,4,+2,New York Knicks,Dallas Mavericks,2024-01-11
6,Grant Williams,26:52,3,7,.429,2,6,.333,3,3,1.000,3,3,6,3,0,1,1,3,11,-4,New York Knicks,Dallas Mavericks,2024-01-11
7,Jaden Hardy,22:42,2,8,.250,0,2,.000,4,5,.800,0,6,6,4,0,0,0,2,8,+14,New York Knicks,Dallas Mavericks,2024-01-11
8,Seth Curry,9:50,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,+2,New York Knicks,Dallas Mavericks,2024-01-11
9,Markieff Morris,4:19,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,+6,New York Knicks,Dallas Mavericks,2024-01-11
10,Richaun Holmes,0:0,New York Knicks,Dallas Mavericks,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,A.J. Lawson,0:0,New York Knicks,Dallas Mavericks,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Brandon Williams,0:0,New York Knicks,Dallas Mavericks,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
