,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Domantas Sabonis,30:40,.536,.500,.000,.375,14.5,21.2,17.2,46.8,0.0,0.0,34.9,20.3,98,132,-4.0,Sacramento Kings,New Orleans Pelicans,2023-11-20
1,Harrison Barnes,29:58,.687,.611,.667,.667,0.0,17.3,7.0,0.0,1.6,0.0,0.0,16.9,133,130,2.6,Sacramento Kings,New Orleans Pelicans,2023-11-20
2,De'Aaron Fox,28:44,.354,.333,.667,.222,0.0,9.0,3.7,0.0,1.7,0.0,9.2,32.9,62,131,-13.4,Sacramento Kings,New Orleans Pelicans,2023-11-20
3,Kevin Huerter,22:32,.500,.500,.800,.000,0.0,0.0,0.0,26.1,0.0,0.0,0.0,19.3,104,137,-1.9,Sacramento Kings,New Orleans Pelicans,2023-11-20
4,Keegan Murray,16:22,.512,.375,.500,.500,10.9,7.9,9.7,0.0,3.0,4.6,0.0,12.9,120,125,-0.6,Sacramento Kings,New Orleans Pelicans,2023-11-20
6,Malik Monk,24:24,.364,.364,.545,.000,0.0,0.0,0.0,36.3,0.0,0.0,8.3,21.4,81,137,-8.2,Sacramento Kings,New Orleans Pelicans,2023-11-20
7,Davion Mitchell,19:16,.347,.000,1.000,1.000,0.0,0.0,0.0,60.4,0.0,0.0,25.8,8.7,115,137,-2.1,Sacramento Kings,New Orleans Pelicans,2023-11-20
8,Kessler Edwards,15:02,.375,.375,1.000,.000,0.0,34.5,14.0,0.0,0.0,5.0,0.0,11.6,72,126,-7.6,Sacramento Kings,New Orleans Pelicans,2023-11-20
9,Colby Jones,13:43,.474,.500,.250,.125,0.0,9.5,3.8,0.0,3.5,0.0,0.0,26.7,87,127,-5.6,Sacramento Kings,New Orleans Pelicans,2023-11-20
10,JaVale McGee,12:34,.644,.667,.000,.667,14.1,51.6,29.4,21.6,0.0,11.9,27.9,37.2,92,117,0.4,Sacramento Kings,New Orleans Pelicans,2023-11-20
11,Jalen Slawson,12:00,.667,.667,.333,.000,0.0,32.4,13.2,32.0,0.0,6.3,25.0,14.5,103,125,1.5,Sacramento Kings,New Orleans Pelicans,2023-11-20
12,Chris Duarte,8:18,.000,.000,1.000,.000,0.0,31.3,12.7,0.0,0.0,0.0,0.0,10.5,0,130,-19.4,Sacramento Kings,New Orleans Pelicans,2023-11-20
13,Filip Petrušev,6:26,.521,.500,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,103,137,-9.5,Sacramento Kings,New Orleans Pelicans,2023-11-20
14,Sasha Vezenkov,Did Not Dress,Sacramento Kings,New Orleans Pelicans,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
