,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Deni Avdija,39:18,9,14,.643,1,4,.250,2,2,1.000,0,13,13,5,0,1,5,2,21,-2,Philadelphia76ers,Washington Wizards,2024-02-10
1,Kyle Kuzma,37:10,9,17,.529,2,6,.333,1,2,.500,0,3,3,5,0,4,4,5,21,-7,Philadelphia76ers,Washington Wizards,2024-02-10
2,Tyus Jones,30:58,9,14,.643,6,9,.667,1,1,1.000,0,3,3,9,1,0,1,2,25,-5,Philadelphia76ers,Washington Wizards,2024-02-10
3,Jordan Poole,29:17,4,8,.500,2,4,.500,1,2,.500,1,3,4,4,2,0,2,4,11,+3,Philadelphia76ers,Washington Wizards,2024-02-10
4,Marvin Bagley III,14:52,1,7,.143,0,1,.000,0,0,,0,1,1,0,0,2,0,1,2,+1,Philadelphia76ers,Washington Wizards,2024-02-10
6,Bilal Coulibaly,30:11,3,6,.500,0,1,.000,7,10,.700,3,2,5,1,0,0,3,1,13,-14,Philadelphia76ers,Washington Wizards,2024-02-10
7,Corey Kispert,24:21,2,6,.333,1,4,.250,0,0,,0,2,2,0,0,0,0,1,5,-6,Philadelphia76ers,Washington Wizards,2024-02-10
8,Landry Shamet,19:01,4,7,.571,1,4,.250,0,0,,0,1,1,0,3,0,0,4,9,+12,Philadelphia76ers,Washington Wizards,2024-02-10
9,Eugene Omoruyi,8:13,0,4,.000,0,1,.000,2,2,1.000,2,3,5,0,0,0,0,3,2,-15,Philadelphia76ers,Washington Wizards,2024-02-10
10,Delon Wright,6:39,1,3,.333,0,1,.000,2,2,1.000,1,1,2,4,1,1,0,0,4,+3,Philadelphia76ers,Washington Wizards,2024-02-10
11,Patrick Baldwin Jr.,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jules Bernard,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Johnny Davis,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Anthony Gill,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Richaun Holmes,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
