,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,41:35,7,15,.467,2,5,.400,2,2,1.000,1,3,4,8,0,0,2,1,18,+12
1,Joel Embiid,36:38,24,41,.585,1,2,.500,21,23,.913,9,9,18,5,1,1,1,2,70,+11
2,Tobias Harris,34:40,5,11,.455,0,5,.000,4,4,1.000,0,2,2,6,0,0,0,3,14,+21
3,Nicolas Batum,32:39,2,4,.500,1,3,.333,0,0,,4,4,8,6,3,0,1,3,5,+3
4,Kelly Oubre Jr.,24:35,3,6,.500,0,1,.000,2,5,.400,0,3,3,0,0,0,0,4,8,-5
5,player,,,,,,,,,,,,,,,,,,,,
6,Danuel House Jr.,23:08,2,4,.500,1,3,.333,3,6,.500,0,2,2,1,0,0,0,0,8,+2
7,KJ Martin,17:20,2,5,.400,0,0,,0,0,,0,2,2,1,0,0,0,2,4,+9
8,Paul Reed,13:49,3,6,.500,0,0,,0,0,,5,3,8,0,1,1,0,4,6,-6
9,Furkan Korkmaz,13:28,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,1,0,1,0,+13
10,Ricky Council IV,1:04,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
11,Terquavion Smith,1:04,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
