,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brandon Ingram,33:37,.660,.605,.579,.263,3.4,26.2,15.7,43.8,4.6,0.0,8.6,30.1,153,110,13.7
1,CJ McCollum,28:53,.693,.667,.600,.133,7.9,10.2,9.1,32.5,0.0,7.4,5.9,25.5,158,125,8.8
2,Zion Williamson,27:23,.509,.455,.000,.364,8.3,10.7,9.6,44.8,5.7,0.0,13.6,23.5,135,115,4.2
3,Jonas Valančiūnas,24:36,.515,.333,.000,.667,13.9,15.9,15.0,0.0,0.0,0.0,20.5,8.6,122,126,-12.6
4,Herbert Jones,23:44,.765,.800,.600,.400,0.0,4.1,2.2,5.3,4.4,0.0,0.0,10.8,162,122,2.2
5,player,,,,,,,,,,,,,,,,
6,Jordan Hawkins,24:16,.815,.833,.750,.167,9.4,16.1,13.0,6.6,2.1,0.0,13.4,26.7,137,121,7.6
7,Trey Murphy III,23:33,.648,.654,.923,.154,0.0,20.8,11.2,6.4,2.2,0.0,12.6,29.4,115,119,-2.8
8,Larry Nance Jr.,18:30,1.167,1.167,.333,.000,12.4,21.2,17.1,14.3,0.0,5.8,0.0,7.1,242,121,9.0
9,Naji Marshall,17:00,.680,.600,.200,.400,6.7,5.8,6.2,7.9,3.1,0.0,0.0,15.1,163,124,0.0
10,Dyson Daniels,13:23,.000,.000,.500,.000,17.1,0.0,7.9,8.2,0.0,0.0,50.0,13.0,55,134,-20.8
11,Jose Alvarado,2:32,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,250,133,-9.0
12,Cody Zeller,2:32,,,,,45.1,0.0,20.8,0.0,0.0,0.0,,0.0,249,134,-5.2
