,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kyle Kuzma,27:28,.560,.559,.118,.235,6.9,30.6,17.3,8.6,0.0,0.0,9.6,30.1,104,137,-0.6
1,Jordan Poole,26:06,.431,.318,.273,.364,0.0,0.0,0.0,18.1,0.0,0.0,19.0,24.0,83,142,-11.6
2,Deni Avdija,25:50,.507,.438,.375,.250,7.3,18.6,12.3,18.3,1.7,0.0,25.3,18.3,93,135,-4.6
3,Tyus Jones,20:56,.500,.500,.556,.000,0.0,28.7,12.6,25.6,2.1,0.0,18.2,20.9,92,132,-3.9
4,Mike Muscala,20:16,.000,.000,.750,.500,13.9,5.9,10.4,6.6,0.0,0.0,0.0,9.6,46,141,-15.4
5,player,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,30:52,.477,.455,.636,.545,9.1,19.4,13.7,20.9,1.5,3.2,18.0,21.4,95,133,-0.4
7,Corey Kispert,22:59,.580,.583,.500,.667,4.1,5.2,4.6,7.0,0.0,0.0,27.9,18.6,87,141,-11.5
8,Jared Butler,19:10,.721,.714,.000,.429,0.0,0.0,0.0,42.7,4.7,0.0,10.7,19.3,139,131,6.6
9,Patrick Baldwin Jr.,16:59,.850,.800,.600,.400,0.0,28.3,12.4,10.3,0.0,0.0,0.0,13.8,175,137,6.1
10,Danilo Gallinari,10:44,1.136,,,,0.0,11.2,4.9,0.0,0.0,0.0,69.4,10.7,68,140,-16.3
11,Anthony Gill,10:26,.521,.500,.000,1.000,9.0,34.5,20.2,0.0,0.0,9.4,41.0,18.6,67,130,-12.2
12,Jules Bernard,6:11,.250,.250,.500,.000,15.2,0.0,8.5,0.0,0.0,0.0,20.0,32.2,52,142,-25.3
13,Eugene Omoruyi,2:03,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0,142,-34.2
