,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Trae Young,36:58,.598,.429,.429,.714,0.0,6.8,3.2,50.4,1.3,0.0,17.9,25.2,127,133,3.1,Philadelphia76ers,Atlanta Hawks,2023-11-17
1,Jalen Johnson,36:20,.654,.583,.167,.333,3.0,31.3,16.1,8.6,1.4,6.8,0.0,15.8,148,122,6.7,Philadelphia76ers,Atlanta Hawks,2023-11-17
2,Dejounte Murray,35:08,.406,.406,.438,.000,0.0,3.6,1.7,12.4,1.4,0.0,15.8,22.5,81,134,-9.5,Philadelphia76ers,Atlanta Hawks,2023-11-17
3,Clint Capela,28:38,.644,.636,.000,.455,30.5,13.2,22.5,11.9,1.7,2.9,0.0,19.2,155,129,6.9,Philadelphia76ers,Atlanta Hawks,2023-11-17
4,De'Andre Hunter,17:55,.643,.643,.286,.000,0.0,7.1,3.3,0.0,0.0,0.0,0.0,16.3,131,136,-1.8,Philadelphia76ers,Atlanta Hawks,2023-11-17
6,Saddiq Bey,31:21,.790,.778,.444,.444,10.4,16.1,13.1,5.0,1.6,0.0,15.7,17.0,139,130,5.0,Philadelphia76ers,Atlanta Hawks,2023-11-17
7,Bogdan Bogdanović,23:53,.488,.458,.667,.250,0.0,10.6,4.9,18.9,6.2,0.0,18.4,28.5,92,121,-0.5,Philadelphia76ers,Atlanta Hawks,2023-11-17
8,Onyeka Okongwu,19:22,.417,.417,.333,.000,11.3,19.6,15.1,0.0,0.0,0.0,14.3,15.1,91,132,-11.3,Philadelphia76ers,Atlanta Hawks,2023-11-17
9,Wesley Matthews,10:24,.266,.000,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,65,139,-17.3,Philadelphia76ers,Atlanta Hawks,2023-11-17
10,Bruno Fernando,0:0,Philadelphia76ers,Atlanta Hawks,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Philadelphia76ers,Atlanta Hawks,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AJ Griffin,0:0,Philadelphia76ers,Atlanta Hawks,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Garrison Mathews,0:0,Philadelphia76ers,Atlanta Hawks,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0:0,Philadelphia76ers,Atlanta Hawks,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
