,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyrie Irving,33:09,11,19,.579,2,7,.286,1,2,.500,1,5,6,8,1,0,1,2,25,+32,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
1,Luka Dončić,31:18,9,14,.643,4,8,.500,10,13,.769,0,8,8,9,0,0,3,3,32,+18,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
2,Josh Green,27:19,2,4,.500,0,1,.000,2,2,1.000,0,2,2,2,2,0,1,3,6,+20,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
3,Maxi Kleber,25:06,3,6,.500,2,4,.500,4,4,1.000,3,9,12,3,1,1,0,1,12,+26,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
4,Derrick Jones Jr.,23:19,3,4,.750,1,2,.500,1,2,.500,0,4,4,1,1,0,3,3,8,+23,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
6,Tim Hardaway Jr.,25:01,4,9,.444,2,6,.333,0,0,,0,1,1,1,1,0,1,2,10,+28,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
7,P.J. Washington,24:29,6,10,.600,1,4,.250,1,2,.500,1,4,5,1,1,0,2,3,14,+24,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
8,Daniel Gafford,17:10,7,11,.636,0,0,,5,6,.833,4,5,9,0,0,1,0,2,19,+9,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
9,Jaden Hardy,10:13,4,5,.800,2,3,.667,1,2,.500,0,0,0,3,1,0,0,1,11,-5,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
10,A.J. Lawson,5:44,2,4,.500,1,2,.500,0,0,,1,1,2,0,0,0,0,2,5,0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
11,Dwight Powell,5:44,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,1,2,0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
12,Olivier-Maxence Prosper,5:44,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,0,2,0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
13,Brandon Williams,5:44,0,2,.000,0,0,,0,0,,1,1,2,2,0,0,1,0,0,0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
14,Markieff Morris,0:0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
