,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Miles Bridges,20:35,1,6,.167,1,3,.333,2,2,1.000,0,9,9,1,0,0,0,0,5,+7,Boston Celtics,Charlotte Hornets,2023-11-20
1,LaMelo Ball,19:19,6,12,.500,2,5,.400,1,1,1.000,1,2,3,3,2,0,2,3,15,+9,Boston Celtics,Charlotte Hornets,2023-11-20
2,Brandon Miller,18:06,2,4,.500,1,2,.500,0,0,,1,1,2,3,0,0,1,1,5,+16,Boston Celtics,Charlotte Hornets,2023-11-20
3,Gordon Hayward,18:38,3,8,.375,1,2,.500,2,2,1.000,2,2,4,3,0,1,2,1,9,+13,Boston Celtics,Charlotte Hornets,2023-11-20
4,Mark Williams,14:53,6,8,.750,0,0,,0,0,,6,3,9,1,0,1,0,1,12,+16,Boston Celtics,Charlotte Hornets,2023-11-20
6,P.J. Washington,12:32,2,5,.400,0,2,.000,0,0,,0,1,1,1,1,1,0,1,4,-1,Boston Celtics,Charlotte Hornets,2023-11-20
7,Ish Smith,10:35,2,3,.667,0,0,,0,0,,0,2,2,1,0,0,1,0,4,-3,Boston Celtics,Charlotte Hornets,2023-11-20
8,Bryce McGowens,5:22,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,-2,Boston Celtics,Charlotte Hornets,2023-11-20
9,JT Thor, ,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,James Bouknight,Did Not Dress,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Théo Maledon,0:0,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nick Smith Jr.,0:0,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
