,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Shai Gilgeous-Alexander,35:05,10,24,.417,0,3,.000,13,17,.765,2,4,6,10,5,0,3,3,33,+17,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
1,Chet Holmgren,32:26,3,6,.500,0,2,.000,2,4,.500,1,9,10,3,0,6,1,1,8,+8,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
2,Jalen Williams,32:08,9,20,.450,1,3,.333,0,0,,0,4,4,2,2,2,0,1,19,+8,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
3,Josh Giddey,24:52,3,6,.500,0,0,,1,2,.500,2,3,5,3,0,0,0,2,7,-2,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
4,Luguentz Dort,23:40,2,6,.333,1,5,.200,1,2,.500,1,2,3,1,0,0,3,4,6,+15,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
6,Isaiah Joe,19:52,4,5,.800,1,2,.500,0,0,,0,1,1,2,0,0,0,2,9,+3,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
7,Aaron Wiggins,17:26,6,8,.750,1,1,1.000,0,0,,2,1,3,0,0,0,1,3,13,-2,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
8,Jaylin Williams,14:50,3,5,.600,1,2,.500,0,1,.000,0,2,2,1,1,1,0,1,7,0,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
9,Kenrich Williams,13:19,2,5,.400,1,2,.500,0,0,,1,3,4,0,1,0,1,0,5,-18,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
10,Cason Wallace,12:11,1,2,.500,1,2,.500,0,0,,0,4,4,0,0,0,2,0,3,-4,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
11,Vasilije Micić,6:41,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,1,0,1,-8,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
12,Keyontae Johnson,4:44,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,1,0,-4,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
13,Dāvis Bertāns,2:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,-3,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23
14,Tre Mann,0:0,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Aleksej Pokusevski,0:0,Portland Trail Blazers,Oklahoma City Thunder,2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
