,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Coby White,29:35,7,12,.583,3,5,.600,2,2,1.000,0,1,1,3,0,0,0,0,19,-16
1,Patrick Williams,28:22,6,10,.600,1,3,.333,1,2,.500,4,3,7,2,1,2,2,2,14,-7
2,DeMar DeRozan,25:41,7,14,.500,1,3,.333,4,4,1.000,0,2,2,6,0,0,2,2,19,-20
3,Nikola Vučević,25:20,4,11,.364,0,2,.000,0,0,,0,8,8,2,2,1,1,1,8,-26
4,Zach LaVine,24:37,1,9,.111,0,3,.000,0,0,,1,1,2,4,2,0,0,1,2,-22
5,player,,,,,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,23:55,4,10,.400,1,3,.333,1,2,.500,0,0,0,2,1,0,0,3,10,-16
7,Alex Caruso,19:05,3,9,.333,2,6,.333,0,0,,1,1,2,2,3,0,1,2,8,-16
8,Jevon Carter,16:42,4,7,.571,0,1,.000,0,0,,0,1,1,2,0,1,1,0,8,+3
9,Torrey Craig,13:16,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,1,1,0,0,3,-5
10,Andre Drummond,12:58,2,5,.400,0,0,,1,6,.167,2,4,6,0,0,1,0,1,5,-11
11,Julian Phillips,9:50,0,2,.000,0,1,.000,1,2,.500,0,2,2,1,0,0,1,0,1,-2
12,Dalen Terry,7:34,0,0,,0,0,,0,0,,1,4,5,1,0,1,0,1,0,+2
13,Terry Taylor,3:05,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+1
