,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Spencer Dinwiddie,37:54,5,17,.294,3,11,.273,10,10,1.000,1,8,9,8,4,0,1,0,23,+15
1,Mikal Bridges,37:54,9,17,.529,1,3,.333,3,3,1.000,1,9,10,5,0,0,5,3,22,+15
2,Nic Claxton,31:34,7,10,.700,0,0,,1,4,.250,2,6,8,0,0,4,0,1,15,+20
3,Cameron Johnson,26:37,6,11,.545,1,4,.250,5,5,1.000,1,8,9,3,0,0,2,1,18,+8
4,Dorian Finney-Smith,26:06,2,10,.200,1,4,.250,0,0,,5,4,9,2,1,1,0,4,5,+10
5,player,,,,,,,,,,,,,,,,,,,,
6,Royce O'Neale,30:51,6,12,.500,6,12,.500,0,0,,2,5,7,4,2,2,1,5,18,+15
7,Lonnie Walker IV,22:33,2,6,.333,1,4,.250,2,3,.667,0,1,1,2,0,1,3,0,7,-2
8,Day'Ron Sharpe,15:12,2,4,.500,0,0,,1,1,1.000,1,4,5,2,0,0,0,2,5,-13
9,Trendon Watford,11:18,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,3,1,2,-8
10,Armoni Brooks,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Harry Giles,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jalen Wilson,Did Not Play,,,,,,,,,,,,,,,,,,,
