,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Brook Lopez,34:44,3,7,.429,0,1,.000,2,2,1.000,5,4,9,3,1,1,1,1,8,+13
1,Damian Lillard,34:34,8,21,.381,2,9,.222,10,11,.909,0,1,1,4,2,0,2,1,28,+8
2,Giannis Antetokounmpo,34:33,16,24,.667,1,1,1.000,2,3,.667,2,16,18,10,0,2,2,3,35,+11
3,Khris Middleton,31:59,8,15,.533,1,4,.250,7,8,.875,2,3,5,5,2,0,0,3,24,+16
4,Malik Beasley,27:34,3,5,.600,3,5,.600,0,0,,0,1,1,1,1,0,1,3,9,+10
5,player,,,,,,,,,,,,,,,,,,,,
6,Bobby Portis,25:19,2,6,.333,0,1,.000,4,4,1.000,0,6,6,0,0,0,1,1,8,-4
7,Jae Crowder,17:36,1,2,.500,1,2,.500,0,0,,1,2,3,1,0,0,3,2,3,-2
8,Pat Connaughton,17:27,2,4,.500,2,3,.667,0,0,,0,1,1,0,2,0,0,1,6,-4
9,Cameron Payne,13:26,2,6,.333,1,3,.333,0,0,,0,2,2,0,1,0,1,1,5,+2
10,Thanasis Antetokounmpo,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
11,A.J. Green,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
12,Andre Jackson Jr.,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
13,Robin Lopez,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
